"round" "dhat_doubleObs" "sed_double" "dhat_singleObs" "sed_single" "probOverall" "probObs1" "probObs2" "sed_double_mod"
"155" 155 4.64934577434577 2.49147967015111 6.07142857142857 2.08419349989822 0.935018050541516 0.877966101694915 0.467509025270758 0.0433760178001393
"156" 156 4.64420384951881 2.23820066936658 7.26428571428571 2.58469848657568 0.986893229031757 0.93519882179676 0.797738693467337 0.00890142551702367
"157" 157 3.0577743453957 1.75353819555763 2.85714285714286 1.05978264549967 0.994732221246708 0.938690969345485 0.914078257361839 0.00420415369455081
"158" 158 7.18281455501973 3.8439642430633 4.41428571428571 1.95704778030731 0.990017361111111 0.939972527472527 0.833698830409357 0.0103769542532926
"159" 159 8.7620747325768 2.6459915260291 5.91428571428571 1.68092807927141 0.992281475541299 0.932636140945921 0.885420393559928 0.00868330208188535
"160" 160 4.33584715937657 1.64075828964989 4.55714285714286 1.86134624504351 0.986607142857143 0.912146226415094 0.847555129434324 0.0085691504411669
"161" 161 8.41355370815618 3.66463113536147 7.54285714285714 2.54719085906592 0.992116115468586 0.94457061472728 0.857767058165548 0.00873742219553988
"162" 162 3.27936746987952 1.53103989979794 3.67142857142857 1.19345956709698 0.991044776119403 0.935211267605634 0.861778066190785 0.00583111913723022
"163" 163 5.61467544967816 2.54479467131194 6.32857142857143 1.73049670544009 0.991944146079484 0.938993390950686 0.867951127819549 0.00721940525426346
"164" 164 9.25052674888008 4.0482449335907 6.94285714285714 2.29891017553929 0.993937393409253 0.944758199464525 0.89025327683059 0.00775502471926507
"165" 165 5.50480139526547 2.38589449918373 5.57142857142857 1.64455976806326 0.973897280966767 0.923667621776504 0.658038703355924 0.0182712530275065
"166" 166 7.88221722066123 3.78449199911302 4.33571428571429 1.9163697422981 0.988512045347189 0.939601293103448 0.809798003250522 0.0106900235660064
"167" 167 3.43884962701217 1.62380619995108 4.87857142857143 1.31500596815319 0.977394034536892 0.903628447024673 0.765429063191542 0.0108618886795068
"168" 168 7.4224210232038 3.6394516470409 8.80714285714286 2.8582970357851 0.993611111111111 0.943301687763713 0.887317829457364 0.00716360311958125
"169" 169 13.8274422635107 5.45865261126938 9.55 3.16571045566009 0.992390491366134 0.944192198510245 0.863647941134852 0.0113377101595744
"170" 170 7.06900328587076 3.18940361017379 7.99285714285714 2.76125439072972 0.990238611713666 0.941237113402062 0.833885146706245 0.0131292025413377
"171" 171 4.36969594784466 1.96049291348578 5.36428571428571 2.0426220702736 0.9885 0.898636363636364 0.886547085201794 0.008119533597211
"172" 172 9.28912213740458 4.66227461671006 7.61428571428571 2.90539455616803 0.986817325800377 0.939068100358423 0.783649052841476 0.013429211337821
"173" 173 10.1626119723991 3.03570233950522 6.67142857142857 1.82474734721069 0.993565655133296 0.933843129414901 0.902741093860723 0.00839313168110174
"174" 174 2.15970961887477 1.37186167107292 4.70714285714286 2.35141397016 0.983928571428571 0.894480519480519 0.847692307692308 0.0067558819875506
"175" 175 8.9396665693806 3.75053043616115 6.96428571428571 2.46765085056377 0.991212708252615 0.934511981297487 0.865818329497766 0.00968923751958395
"176" 176 5.94820039900656 2.61054300480678 6.52857142857143 2.13513454372504 0.992363636363636 0.942388489208633 0.867450731087095 0.00751839280659117
"177" 177 4.2267860277339 1.92280634771624 2.17142857142857 0.943340848677037 0.9890625 0.899147727272727 0.891549295774648 0.00769204234859633
"178" 178 4.62146565952269 1.86496886280745 3.62857142857143 1.32918798380008 0.988743567753002 0.923408089707649 0.853033666296707 0.00801917242680958
"179" 179 9.4484705485801 4.90936066625394 6.16428571428571 2.50012484682263 0.992224080267558 0.943322734499205 0.862803548058747 0.0112183814621199
"180" 180 12.2347800962629 4.13941647789719 7.92142857142857 2.28540701716207 0.989892014063285 0.930755608028335 0.854024482721265 0.0137199003490636
"181" 181 10.1673771996872 4.3809223128397 6.7 2.37829382385883 0.980805769901896 0.931913639378086 0.718089938678174 0.0205901778077641
"182" 182 3.67890014567607 1.76323636521418 5.14285714285714 2.04949998294024 0.992899408284024 0.949095022624434 0.860512820512821 0.00595117214037718
"183" 183 15.5490200431236 4.68240664142847 9.25 2.53293432653139 0.987021830292734 0.926231012077616 0.824070113027424 0.0167993735535667
"184" 184 4.3189778926213 1.76804914907976 2.31428571428571 0.889796434628748 0.987244897959184 0.912735849056604 0.853833425261997 0.00828546677830968
"185" 185 7.53734585823393 3.85928168464839 5.82142857142857 2.1474425728856 0.985831842576029 0.93784887678693 0.772036985149902 0.0126877388155452
"186" 186 3.92402945113789 1.58459980291354 4.99285714285714 1.91045568814735 0.991044776119403 0.935211267605634 0.861778066190785 0.00640894267398449
"187" 187 6.22975325461702 3.84457427149276 5.1 2.01390126851535 0.980955562980287 0.932418699186992 0.718199608610568 0.0145711328519291
"188" 188 3.79557291666667 1.76427199810024 5.99285714285714 2.45476910452747 0.966037735849057 0.902202643171806 0.652728199898011 0.0171923512438217
"189" 189 4.65022072189042 1.93537778630943 5.19285714285714 1.92594202952229 0.994576446280992 0.94448986265533 0.902296157450797 0.00520849007955542
"190" 190 6.33104900334927 2.32829707282297 6.02142857142857 1.6778766665173 0.98939194524875 0.942620689655172 0.815124045801527 0.00911415475283118
"191" 191 2.78568686170621 1.99546535652278 4 2.00592609430116 0.967245989304813 0.918535759627592 0.597933884297521 0.0136101848727952
"192" 192 6.05236244918142 2.48966588365566 9.35 2.31997174714759 0.993643216080402 0.941595238095238 0.891159835049688 0.00647335913382557
"193" 193 4.37098912755237 2.26504304909089 4.35714285714286 1.45066942364919 0.988207547169811 0.922907488986784 0.847035040431267 0.00810746413945632
"194" 194 7.51121028718679 3.60906829675307 4.64285714285714 1.88557342865823 0.985563909774436 0.927015558698727 0.802203182374541 0.0122109160543789
"195" 195 6.05335361529515 3.52337447491972 5.21428571428571 1.99211003736249 0.988891694016662 0.940456182472989 0.813443167658867 0.00918906445300631
"196" 196 3.9571354701427 1.5628553096558 4.51428571428571 1.35461174850792 0.986263373398494 0.930699239685903 0.801782454633308 0.00853610314501786
"197" 197 11.1203024238381 4.0425918134866 7.32142857142857 2.14531371793949 0.996675531914894 0.946338383838384 0.938047559449312 0.00617023762956257
"198" 198 6.11042388256639 2.70507833068028 5.74285714285714 1.76171009220575 0.988747553816047 0.916553287981859 0.865154109589041 0.00931271751582113
"199" 199 6.09147874729383 2.4779828318328 5.65 1.52573167459326 0.980422401518747 0.921489907438385 0.750635901162791 0.0143242252441062
