"method" "idx" "estD" "seD" "cvD" "p" "detfunc"
"937" "LTS" 937 0.110682917322915 0.0394717749350899 0.356620297782104 0.958944275839267 "uniform key function with cosine(1) adjustments"
"938" "LTS" 938 0.122786718713049 0.0603172476133732 0.491235927187969 0.851198194957755 "half-normal key function"
"939" "LTS" 939 0.242473011064622 0.0730688581872854 0.301348417568056 0.891080624022312 "hazard-rate key function"
"940" "LTS" 940 0.123368071035644 0.0497701714666284 0.403428302386674 0.975935706417663 "uniform key function with cosine(1) adjustments"
"941" "LTS" 941 0.0912121823345512 0.0451716691844328 0.495237237266735 0.900576281621852 "half-normal key function"
"942" "LTS" 942 0.0876377167194727 0.0145235295147992 0.165722363138337 0.96296058165006 "half-normal key function"
"943" "LTS" 943 0.115660443319898 0.0242381395946597 0.209562914501555 0.667910576130772 "uniform key function with cosine(1,2) adjustments"
"944" "LTS" 944 0.196347598251053 0.0706271811067134 0.359704838438656 0.853002539841872 "half-normal key function"
"945" "LTS" 945 0.0956317459242893 0.0140583837168038 0.147005406844016 0.719030393058124 "half-normal key function"
"946" "LTS" 946 0.149179956497316 0.056710562145969 0.380148670622445 0.833325197201698 "uniform key function with cosine(1) adjustments"
"947" "LTS" 947 0.135939384204232 0.0544819134289807 0.400780934443018 0.877410171392117 "half-normal key function"
"948" "LTS" 948 0.112035198598351 0.0409551767670345 0.36555633657472 0.524385051022686 "uniform key function with cosine(1,2) adjustments"
"949" "LTS" 949 0.245179889825955 0.0748110030758746 0.305126995240027 0.878584407551662 "hazard-rate key function"
"950" "LTS" 950 0.0840052968016846 0.0136562519486108 0.162564177123851 0.923458634397813 "uniform key function with cosine(1) adjustments"
"951" "LTS" 951 0.126655815605974 0.048308070198934 0.381412175728435 0.963582546521273 "hazard-rate key function"
"952" "LTS" 952 0.137300198643201 0.058272692315997 0.424418120963022 0.832142520275887 "half-normal key function"
"953" "LTS" 953 0.184414025923922 0.0581896335921707 0.315538003688376 0.961003367895192 "hazard-rate key function"
"954" "LTS" 954 0.140257476275362 0.0511856645732849 0.364940721397226 0.907164951527204 "half-normal key function"
"955" "LTS" 955 0.129939015737456 0.0578656161715188 0.445329032570459 0.867633922813545 "hazard-rate key function"
"956" "LTS" 956 0.0671887540322412 0.018723114880419 0.278664415646621 0.966183516895041 "uniform key function with cosine(1) adjustments"
"957" "LTS" 957 0.0842574741535629 0.0300545885808644 0.356699377506719 0.560823810575054 "uniform key function with cosine(1,2,3,4) adjustments"
"958" "LTS" 958 0.120472028229495 0.0498028517829862 0.413397636903013 0.959157643187884 "hazard-rate key function"
"959" "LTS" 959 0.167241986535197 0.0562557792343088 0.336373541117137 0.811254614610664 "uniform key function with cosine(1) adjustments"
"960" "LTS" 960 0.0902524394525015 0.0300226213441903 0.332651632757149 0.625772559086597 "uniform key function with cosine(1,2,3) adjustments"
"961" "LTS" 961 0.17322845013512 0.0770670219036828 0.444886632903369 0.846925932502598 "hazard-rate key function"
"962" "LTS" 962 0.0763339645753673 0.0139775253381001 0.183110171413927 0.93069108125034 "uniform key function with cosine(1) adjustments"
"963" "LTS" 963 0.10822808046571 0.0283020091079058 0.261503382358081 0.584818188843821 "uniform key function with cosine(1) adjustments"
"964" "LTS" 964 0.115129623472675 0.0143496947353096 0.12463946552136 0.749930070666467 "uniform key function with cosine(1) adjustments"
"965" "LTS" 965 0.0643859809734493 0.0206184653844654 0.320232216279625 0.713665451796899 "hazard-rate key function"
"966" "LTS" 966 0.212898454569081 0.0578656300298628 0.271799201863566 0.710459987318762 "uniform key function with cosine(1) adjustments"
"967" "LTS" 967 0.187533691534318 0.0678066609557312 0.361570555141142 0.681935242073185 "uniform key function with cosine(1) adjustments"
"968" "LTS" 968 0.113535178231955 0.0564077315809504 0.496830431407861 0.898422808653832 "half-normal key function"
"969" "LTS" 969 0.222908208317791 0.0668448272287731 0.299876024006595 0.824169590043776 "half-normal key function"
"970" "LTS" 970 0.222134865521489 0.0693131520878336 0.312031845721798 0.813888068593973 "hazard-rate key function"
"971" "LTS" 971 0.129082167949528 0.0560838110783122 0.434481477722324 0.872548226109014 "half-normal key function"
"972" "LTS" 972 0.093266243764742 0.0188711099938782 0.202335906670363 0.562559246518869 "uniform key function with cosine(1) adjustments"
"973" "LTS" 973 0.0925064645495333 0.0157333017182722 0.170077862070361 0.957892515204194 "half-normal key function"
"974" "LTS" 974 0.253031209684361 0.0725022800200392 0.286534930258132 0.874505529882136 "hazard-rate key function"
"975" "LTS" 975 0.0628962698725616 0.015603314589528 0.248080126550317 0.974091686600933 "half-normal key function"
"976" "LTS" 976 0.115400019696503 0.0509654917746801 0.441641967728577 0.982708911406512 "uniform key function with cosine(1) adjustments"
"977" "LTS" 977 0.0928780730932665 0.0227837749970497 0.245308437591837 0.754860621727119 "half-normal key function"
"978" "LTS" 978 0.265575653584634 0.0831482729694085 0.313086956003332 0.801755220377573 "half-normal key function"
"979" "LTS" 979 0.230192867987897 0.0581186438348783 0.252478038711147 0.775527212870555 "half-normal key function"
"980" "LTS" 980 0.0706485467360598 0.017126613340553 0.24241989583363 0.971697861085446 "uniform key function with cosine(1) adjustments"
"981" "LTS" 981 0.160480249256274 0.0296936242151244 0.185029773774255 0.620930511979732 "uniform key function with cosine(1,2) adjustments"
"982" "LTS" 982 0.1361861048266 0.0587905944130301 0.431693045982082 0.831799862971096 "half-normal key function"
"983" "LTS" 983 0.116121078834963 0.0318480125908515 0.274265558935389 0.600971136048858 "uniform key function with cosine(1) adjustments"
"984" "LTS" 984 0.124354485161606 0.0481524970263952 0.387219624316872 0.969632464484918 "hazard-rate key function"
"985" "LTS" 985 0.212574716449255 0.0741873988024188 0.348994462001922 0.800102992056762 "half-normal key function"
"986" "LTS" 986 0.099376194970441 0.0185473247490234 0.186637501612335 0.806753401628832 "hazard-rate key function"
"987" "LTS" 987 0.170537357962243 0.0637751642205109 0.373965944955185 0.74038274179562 "uniform key function with cosine(1) adjustments"
"988" "LTS" 988 0.153600167787279 0.0492767028693817 0.3208115171959 0.885418412140107 "half-normal key function"
"989" "LTS" 989 0.147268982259892 0.0359026803342529 0.243789831255124 0.46691523772079 "hazard-rate key function"
"990" "LTS" 990 0.104779629286064 0.0200321766881465 0.191183885881632 0.731074037850743 "uniform key function with cosine(1) adjustments"
"991" "LTS" 991 0.124776970318094 0.025784468644844 0.206644451929804 0.645124388430462 "uniform key function with cosine(1,2,3) adjustments"
"992" "LTS" 992 0.190761871082404 0.0676741656770792 0.35475729658704 0.690813277231943 "uniform key function with cosine(1,2) adjustments"
"993" "LTS" 993 0.113054589916728 0.0213106402055667 0.188498673262742 0.760823451720875 "half-normal key function with cosine(2) adjustments"
"994" "LTS" 994 0.0791904880905313 0.0332631128745122 0.42003924557815 0.577926100767047 "uniform key function with cosine(1) adjustments"
"995" "LTS" 995 0.132688064906944 0.0728211040071723 0.548814273975904 0.711848123388049 "uniform key function with cosine(1) adjustments"
"996" "LTS" 996 0.150253426529725 0.0508305854185494 0.338299009829858 0.876241580022034 "hazard-rate key function"
"997" "LTS" 997 0.19954878518441 0.0464336050712698 0.232692997997251 0.909261778595426 "half-normal key function"
"998" "LTS" 998 0.18359970296202 0.0624766656065337 0.340287400244094 0.931675890031542 "hazard-rate key function"
"999" "LTS" 999 0.140238348397855 0.0449297963115188 0.320381670383435 0.965151483501574 "hazard-rate key function"
"1000" "LTS" 1000 0.133371613458004 0.0613968487197829 0.460344200148073 0.812847880613438 "uniform key function with cosine(1) adjustments"
"1001" "Opt" 1 0.0988709921702498 0.0399507784126345 0.404069763392702 0.784911714715768 "uniform key function with cosine(1) adjustments"
"1002" "Opt" 2 0.15674604411843 0.0367937187152298 0.234734592009418 0.974683467369335 "uniform key function with cosine(1) adjustments"
"1003" "Opt" 3 0.112141943784774 0.0341850028871662 0.304836903422818 0.880296182394188 "uniform key function with cosine(1) adjustments"
"1004" "Opt" 4 0.206922555583008 0.0502910175298567 0.243042704494737 0.945595946416432 "half-normal key function"
"1005" "Opt" 5 0.20923993513131 0.0484457737475098 0.231532158127975 0.844501990290598 "uniform key function with cosine(1) adjustments"
"1006" "Opt" 6 0.107381845012847 0.0401892212229047 0.374264580927031 0.811476468759097 "half-normal key function"
"1007" "Opt" 7 0.07543521774558 0.0133368243756622 0.176798381104211 0.993462809189338 "half-normal key function"
"1008" "Opt" 8 0.250511621281469 0.0587713040619704 0.23460510039946 0.838244545006798 "half-normal key function"
"1009" "Opt" 9 0.243030148299745 0.055248924778836 0.227333625747098 0.882449387682741 "hazard-rate key function"
"1010" "Opt" 10 0.087964908141568 0.0147003840326713 0.167116459770673 0.86840184913228 "half-normal key function"
"1011" "Opt" 11 0.145883974171217 0.0581120405493858 0.398344238149028 0.586463016528075 "half-normal key function with cosine(2,3) adjustments"
"1012" "Opt" 12 0.0975989202210461 0.0339701076966959 0.348058232814042 0.937154092489975 "half-normal key function"
"1013" "Opt" 13 0.186213490554045 0.0566926582930054 0.304449791066836 0.797754812990944 "half-normal key function"
"1014" "Opt" 14 0.187159257933978 0.0551250560136049 0.294535555559056 0.807951616549701 "half-normal key function"
"1015" "Opt" 15 0.17707202917824 0.0518895656644582 0.293042136046379 0.626250565083379 "half-normal key function with cosine(2,3,4) adjustments"
"1016" "Opt" 16 0.105181551284269 0.0326177674447582 0.310109206857045 0.976525814136399 "uniform key function with cosine(1) adjustments"
"1017" "Opt" 17 0.228458145779151 0.058467645061566 0.255922785603304 0.911907484208836 "half-normal key function"
"1018" "Opt" 18 0.116331152410236 0.0286010147986288 0.245858604561645 0.494129368599213 "half-normal key function with cosine(2,3) adjustments"
"1019" "Opt" 19 0.17284453235994 0.0498539645786708 0.288432407424102 0.77032134899161 "uniform key function with cosine(1) adjustments"
"1020" "Opt" 20 0.210697708065933 0.0497875459577485 0.236298469569345 0.91272482051679 "hazard-rate key function"
"1021" "Opt" 21 0.0863545849071247 0.0144543120745865 0.167383261585152 0.999999981775243 "uniform key function with cosine(1) adjustments"
"1022" "Opt" 22 0.0977521449280639 0.0110573294453478 0.113115977695272 0.813353849082727 "hazard-rate key function"
"1023" "Opt" 23 0.184696738373909 0.0453019176273397 0.24527730173355 0.797097183719392 "uniform key function with cosine(1) adjustments"
"1024" "Opt" 24 0.128352632031235 0.0403809551564277 0.314609482621291 0.773562243552886 "uniform key function with cosine(1) adjustments"
"1025" "Opt" 25 0.209043242122086 0.0632472979905579 0.302556051793437 0.803927234621663 "half-normal key function"
"1026" "Opt" 26 0.0987918804574374 0.0322375009585951 0.326317312812808 0.979999988039281 "uniform key function with cosine(1) adjustments"
"1027" "Opt" 27 0.152241565525438 0.0262389803227627 0.172350962315731 0.509749093371172 "uniform key function with cosine(1,2) adjustments"
"1028" "Opt" 28 0.201289385699451 0.0521329819185216 0.25899518614639 0.827775888038069 "half-normal key function"
"1029" "Opt" 29 0.151499358316348 0.0349513475358464 0.230702941083513 0.806750758422411 "half-normal key function"
"1030" "Opt" 30 0.15022813216046 0.0422315415187436 0.281116066021747 0.894935206282424 "half-normal key function"
"1031" "Opt" 31 0.0899736644301039 0.0178541939279139 0.198437998952282 0.807565011312604 "uniform key function with cosine(1) adjustments"
"1032" "Opt" 32 0.205907514417395 0.0449488318600424 0.218296218995324 0.967172691892669 "hazard-rate key function"
"1033" "Opt" 33 0.143038969006371 0.0375504019642599 0.262518684419399 0.773923713020254 "uniform key function with cosine(1) adjustments"
"1034" "Opt" 34 0.1611402263438 0.0429389414178318 0.266469412337919 0.990769228765703 "half-normal key function"
"1035" "Opt" 35 0.142093681231766 0.0373544865671744 0.262886331350979 0.974509671832686 "hazard-rate key function"
"1036" "Opt" 36 0.114387539315783 0.0218939836045272 0.191401823445871 0.756592826319547 "half-normal key function with cosine(2) adjustments"
"1037" "Opt" 37 0.226126462654637 0.0587149428648725 0.259655336998517 0.81171853798909 "half-normal key function"
"1038" "Opt" 38 0.11774811881966 0.0327546423735673 0.278175504644228 0.90176010130726 "half-normal key function"
"1039" "Opt" 39 0.165160770839747 0.0454715952942909 0.275317165590195 0.832647028109564 "uniform key function with cosine(1) adjustments"
"1040" "Opt" 40 0.119832655700213 0.0336131716454348 0.280500932312854 0.884116612851456 "uniform key function with cosine(1) adjustments"
"1041" "Opt" 41 0.119652667361397 0.0310278057589571 0.259315621149015 0.915650293604292 "half-normal key function"
"1042" "Opt" 42 0.202955736395788 0.0525168124243237 0.258759931386761 0.896891993459207 "half-normal key function"
"1043" "Opt" 43 0.180682938784079 0.0410143384884779 0.22699618881831 0.969554049645755 "hazard-rate key function"
"1044" "Opt" 44 0.147484815928929 0.0515531999550501 0.349549203627124 0.787994960258623 "uniform key function with cosine(1) adjustments"
"1045" "Opt" 45 0.172086057195388 0.0529600616847737 0.307753356360779 0.868773173356236 "half-normal key function"
"1046" "Opt" 46 0.134609592314252 0.0402598661960274 0.299086160977585 0.751917274524435 "half-normal key function"
"1047" "Opt" 47 0.202950406517275 0.0534696935050983 0.263461869442212 0.804131180619776 "uniform key function with cosine(1) adjustments"
"1048" "Opt" 48 0.14488467974212 0.0509028621247864 0.351333641454626 0.794259557818605 "uniform key function with cosine(1) adjustments"
"1049" "Opt" 49 0.0988046467566502 0.0176204188414627 0.178335932771064 0.704584776983825 "uniform key function with cosine(1) adjustments"
"1050" "Opt" 50 0.176765528449868 0.0530633808469317 0.30019077425484 0.736017373641367 "uniform key function with cosine(1) adjustments"
"1051" "Opt" 51 0.124498906223119 0.0137312130150721 0.110291836544041 0.771565234522037 "uniform key function with cosine(1) adjustments"
"1052" "Opt" 52 0.137241377774695 0.0400091243885099 0.291523773932025 0.756723312487387 "uniform key function with cosine(1) adjustments"
"1053" "Opt" 53 0.0908012452341612 0.0332497738569437 0.366181914919758 0.978260721398655 "uniform key function with cosine(1) adjustments"
"1054" "Opt" 54 0.138337508171738 0.0390998366637088 0.282640891689105 0.98566302421315 "uniform key function with cosine(1) adjustments"
"1055" "Opt" 55 0.18602579330614 0.0511543620915309 0.274985318876437 0.862335613871951 "half-normal key function"
"1056" "Opt" 56 0.138106725316596 0.0405962158651007 0.293948146059056 0.944764110074408 "half-normal key function"
"1057" "Opt" 57 0.170187687345032 0.046767732402966 0.274800916168224 0.825934945859859 "uniform key function with cosine(1) adjustments"
"1058" "Opt" 58 0.0805621049506606 0.0383282755046131 0.475760601440178 0.834414918321607 "half-normal key function"
"1059" "Opt" 59 0.174118158956078 0.0592983740308103 0.340563984746522 0.789812078329462 "half-normal key function"
"1060" "Opt" 60 0.198699537541714 0.0510764454591745 0.257053670537364 0.720821380723804 "uniform key function with cosine(1) adjustments"
"1061" "Opt" 61 0.111983849359338 0.0417479144257539 0.372802994937167 0.743957726731356 "hazard-rate key function"
"1062" "Opt" 62 0.163708736160579 0.0470040450842574 0.287119955761872 0.814471144263675 "half-normal key function"
"1063" "Opt" 63 0.188627371266492 0.0492476268804935 0.261084202943785 0.737126805792295 "uniform key function with cosine(1) adjustments"
"1064" "Opt" 64 0.153740753514811 0.042399953474789 0.275788640978037 0.699019003591525 "uniform key function with cosine(1) adjustments"
"1065" "Opt" 65 0.160375116752118 0.0405330796057675 0.252739205598939 0.693822565828501 "uniform key function with cosine(1) adjustments"
"1066" "Opt" 66 0.14003788359245 0.0498408662107894 0.355909879042735 0.978339321116872 "uniform key function with cosine(1) adjustments"
"1067" "Opt" 67 0.113408106319589 0.0395316259588248 0.348578485628029 0.806734291775494 "uniform key function with cosine(1) adjustments"
"1068" "Opt" 68 0.131580520424029 0.0400343564852283 0.304257471821925 0.767595573224038 "uniform key function with cosine(1) adjustments"
"1069" "Opt" 69 0.212469705347501 0.0545633992858966 0.256805548803564 0.866578444044667 "hazard-rate key function"
"1070" "Opt" 70 0.101040403747222 0.0307627746484473 0.304460131863766 0.990193819728123 "half-normal key function"
"1071" "Opt" 71 0.0892932819148363 0.032315703913593 0.361905209670916 0.945308766931965 "half-normal key function"
"1072" "Opt" 72 0.224089950192353 0.0544573512016785 0.243015588851413 0.839466658389601 "half-normal key function"
"1073" "Opt" 73 0.160334586782192 0.0450909217681219 0.28123016170788 0.836356507296615 "uniform key function with cosine(1) adjustments"
"1074" "Opt" 74 0.0902119414822804 0.0317435068301003 0.351876994425793 0.978020927351361 "uniform key function with cosine(1) adjustments"
"1075" "Opt" 75 0.200636696132391 0.0462339779980208 0.230436300483701 0.950867722659502 "hazard-rate key function"
"1076" "Opt" 76 0.14591795398825 0.0461204529736212 0.316071132530649 0.849901125555256 "uniform key function with cosine(1) adjustments"
"1077" "Opt" 77 0.175179658942783 0.0498887102412664 0.284785976536015 0.87406100261529 "half-normal key function"
"1078" "Opt" 78 0.155642294341581 0.0452697945287192 0.290857923421301 0.838037169328281 "uniform key function with cosine(1) adjustments"
"1079" "Opt" 79 0.181574111467051 0.0474629915713356 0.261397350028881 0.908021554587819 "hazard-rate key function"
"1080" "Opt" 80 0.10462901783338 0.0372392498208076 0.355917035177663 0.872606872267437 "uniform key function with cosine(1) adjustments"
"1081" "Opt" 81 0.0577870916323137 0.0163654186142662 0.28320197732732 0.898589521175405 "half-normal key function"
"1082" "Opt" 82 0.108493513050566 0.0360416889987571 0.33220132693057 0.841524967095936 "half-normal key function"
"1083" "Opt" 83 0.11084100413703 0.0339632665138314 0.306414280331162 0.895776348951621 "half-normal key function"
"1084" "Opt" 84 0.104971441334518 0.0184072342217902 0.175354686834593 0.75560432429652 "uniform key function with cosine(1) adjustments"
"1085" "Opt" 85 0.193543129353917 0.061802097341232 0.319319510579058 0.743956702642927 "half-normal key function"
"1086" "Opt" 86 0.138669622275571 0.0435857147944313 0.314313359185588 0.702292723298367 "uniform key function with cosine(1) adjustments"
"1087" "Opt" 87 0.142876169278127 0.0194880558144233 0.136398224510676 0.59641389997974 "uniform key function with cosine(1) adjustments"
"1088" "Opt" 88 0.143085541012908 0.0406198638991729 0.283885175340732 0.74176782118345 "uniform key function with cosine(1) adjustments"
"1089" "Opt" 89 0.168603994819885 0.0528544049237615 0.313482518490884 0.867537026566836 "half-normal key function"
"1090" "Opt" 90 0.139689374776323 0.0438836136472825 0.314151407131364 0.88643553024899 "half-normal key function"
"1091" "Opt" 91 0.154663941346002 0.0177937528478296 0.115047843039399 0.666560775378376 "uniform key function with cosine(1,2) adjustments"
"1092" "Opt" 92 0.175484529951411 0.0572561109494806 0.326274407010885 0.809676072525261 "half-normal key function"
"1093" "Opt" 93 0.106955280061904 0.0375644153956152 0.351216091191323 0.850071013611582 "uniform key function with cosine(1) adjustments"
"1094" "Opt" 94 0.128852546921307 0.0358266729875985 0.27804396454405 0.794179748700114 "half-normal key function"
"1095" "Opt" 95 0.223734453639037 0.0528339144927972 0.23614563440478 0.8595414101399 "hazard-rate key function"
"1096" "Opt" 96 0.247900820834564 0.0525437332079164 0.211954656023432 0.893614539201603 "hazard-rate key function"
"1097" "Opt" 97 0.158788670267354 0.0545326616838549 0.343429172824722 0.730701271935696 "uniform key function with cosine(1) adjustments"
"1098" "Opt" 98 0.196306209128044 0.055717765358631 0.283830886481477 0.907886014995429 "half-normal key function"
"1099" "Opt" 99 0.159123339482348 0.0416074547231805 0.261479270473683 0.694499260926623 "uniform key function with cosine(1) adjustments"
"1100" "Opt" 100 0.159091767109791 0.0460816642445601 0.289654613068436 0.697028264553791 "half-normal key function with cosine(2,3) adjustments"
"1101" "Opt" 101 0.171103918705971 0.0529973828875591 0.309737984310172 0.750366361980459 "uniform key function with cosine(1,2) adjustments"
"1102" "Opt" 102 0.189087993155356 0.0538735518258318 0.284912600355163 0.822846623258794 "half-normal key function"
"1103" "Opt" 103 0.180837294230117 0.0502606730828555 0.277933118258773 0.952949173087663 "hazard-rate key function"
"1104" "Opt" 104 0.156612061340811 0.0466030706051694 0.297570124588005 0.838018150558624 "half-normal key function"
"1105" "Opt" 105 0.115285705794486 0.0349690219131102 0.30332487164929 0.851447467366048 "half-normal key function"
"1106" "Opt" 106 0.0863198934993567 0.0213447158241403 0.247274584789651 0.678686734791943 "half-normal key function with cosine(2) adjustments"
"1107" "Opt" 107 0.150638072369009 0.0417998384502498 0.277485218662752 0.710891277235289 "uniform key function with cosine(1) adjustments"
"1108" "Opt" 108 0.158029416109796 0.0413267417855897 0.261512968932801 0.699306777099559 "uniform key function with cosine(1) adjustments"
"1109" "Opt" 109 0.123673884878083 0.0401962276690673 0.325017910682539 0.991999039416784 "half-normal key function"
"1110" "Opt" 110 0.209369959503374 0.0621470909215749 0.296829072656783 0.721332788261024 "uniform key function with cosine(1) adjustments"
"1111" "Opt" 111 0.174780408032763 0.0553787821640988 0.316847767935855 0.712817069919986 "uniform key function with cosine(1) adjustments"
"1112" "Opt" 112 0.117988008549851 0.031386945522517 0.266018097163288 0.922120544315302 "half-normal key function"
"1113" "Opt" 113 0.172247551078664 0.0481970568810823 0.27981272638861 0.798389435082277 "uniform key function with cosine(1) adjustments"
"1114" "Opt" 114 0.0950282651078507 0.0444048309253127 0.467280244198041 0.742592654791472 "uniform key function with cosine(1) adjustments"
"1115" "Opt" 115 0.0909817285170933 0.0317757590656635 0.349254290763376 0.978142062214567 "uniform key function with cosine(1) adjustments"
"1116" "Opt" 116 0.120609751536984 0.0285260511272267 0.236515296347987 0.991968229285177 "uniform key function with cosine(1) adjustments"
"1117" "Opt" 117 0.174204558881991 0.0554310882921035 0.318195394241394 0.833152070303786 "half-normal key function"
"1118" "Opt" 118 0.152244560170541 0.0492815462083722 0.323699882302317 0.654664879684497 "half-normal key function with cosine(2) adjustments"
"1119" "Opt" 119 0.163851994671057 0.0500285033265056 0.305327398832958 0.768485711263109 "half-normal key function"
"1120" "Opt" 120 0.0986207524130579 0.0313799421468413 0.318188022084958 0.933359448785988 "hazard-rate key function"
"1121" "Opt" 121 0.134220019178904 0.0396713002090054 0.295569174044945 0.751083312931842 "uniform key function with cosine(1) adjustments"
"1122" "Opt" 122 0.191675222058532 0.0574941832636214 0.299956262714355 0.550971783179358 "half-normal key function with cosine(2,3) adjustments"
"1123" "Opt" 123 0.199168811438813 0.0577330703424467 0.289870034998843 0.772603604726236 "uniform key function with cosine(1) adjustments"
"1124" "Opt" 124 0.113959235636425 0.0415940710905548 0.364990786909595 0.771120036996034 "uniform key function with cosine(1) adjustments"
"1125" "Opt" 125 0.0814962495832706 0.0336515512953612 0.412921471447309 0.993827114771941 "uniform key function with cosine(1) adjustments"
"1126" "Opt" 126 0.197151888600202 0.0541476298172681 0.274649308214704 0.593340118781291 "uniform key function with cosine(1,2,3) adjustments"
"1127" "Opt" 127 0.154974464889719 0.0431812174475552 0.278634402630673 0.867526431145388 "uniform key function with cosine(1) adjustments"
"1128" "Opt" 128 0.159284465536268 0.050967690470514 0.319979040636006 0.942100046085388 "uniform key function with cosine(1) adjustments"
"1129" "Opt" 129 0.119215819922064 0.0388796800647675 0.326128529671521 0.789770393405437 "half-normal key function"
"1130" "Opt" 130 0.089128449566338 0.0353727989208722 0.396874388514347 0.876349126108758 "hazard-rate key function"
"1131" "Opt" 131 0.175245751953932 0.0481067756770308 0.274510366959862 0.928578659916633 "half-normal key function"
"1132" "Opt" 132 0.159882239490202 0.0460522756826784 0.288038720432738 0.836343416002298 "uniform key function with cosine(1) adjustments"
"1133" "Opt" 133 0.105513800421721 0.0173508887456251 0.164441889840726 0.755325761636202 "half-normal key function"
"1134" "Opt" 134 0.106900972085665 0.034651692923184 0.324147594237179 0.891426645995664 "uniform key function with cosine(1) adjustments"
"1135" "Opt" 135 0.123035885175502 0.0328892363764643 0.267314176913102 0.889391604548894 "uniform key function with cosine(1) adjustments"
"1136" "Opt" 136 0.177650542000638 0.0556932168709096 0.313498716320886 0.822365912058267 "half-normal key function"
"1137" "Opt" 137 0.219542336163869 0.0587022130943558 0.267384478638961 0.823066383568914 "hazard-rate key function"
"1138" "Opt" 138 0.158997185904615 0.0444644977146491 0.279655878572116 0.632982027565494 "uniform key function with cosine(1) adjustments"
"1139" "Opt" 139 0.169715797198194 0.0514730316791224 0.303289573091491 0.879943294868291 "half-normal key function"
"1140" "Opt" 140 0.266354228083889 0.0583832677475904 0.219194071622555 0.887648602517656 "half-normal key function"
"1141" "Opt" 141 0.138213457663387 0.0447038937615578 0.323440962387556 0.869101531851756 "half-normal key function"
"1142" "Opt" 142 0.241571573297025 0.0627356150192938 0.25969783680697 0.831649084516899 "half-normal key function"
"1143" "Opt" 143 0.23372201047031 0.0590938530255156 0.25283820255783 0.874859658796695 "half-normal key function"
"1144" "Opt" 144 0.121626268015302 0.0446603229635052 0.367193071795036 0.711563324920717 "uniform key function with cosine(1) adjustments"
"1145" "Opt" 145 0.179180590796833 0.0422956178542132 0.236050219871029 0.972375593575802 "uniform key function with cosine(1) adjustments"
"1146" "Opt" 146 0.145141555922253 0.0375685327548967 0.258840636757544 0.982876675763457 "uniform key function with cosine(1) adjustments"
"1147" "Opt" 147 0.14192184581384 0.0400143582659327 0.281946433521022 0.761252312593565 "uniform key function with cosine(1) adjustments"
"1148" "Opt" 148 0.143122476597186 0.0437966330417019 0.306008071429383 0.886436298125294 "half-normal key function"
"1149" "Opt" 149 0.197557792263647 0.0545393514715093 0.276067832337005 0.840475683541831 "uniform key function with cosine(1) adjustments"
"1150" "Opt" 150 0.160716823103702 0.0497960527626262 0.309837214306405 0.768091391737384 "uniform key function with cosine(1) adjustments"
"1151" "Opt" 151 0.224025190731874 0.0527495961216185 0.235462788578773 0.859278366736869 "hazard-rate key function"
"1152" "Opt" 152 0.194953601005381 0.0545888216594936 0.280009301587546 0.905129899747085 "half-normal key function"
"1153" "Opt" 153 0.154617750913988 0.0451781181663628 0.29219231232703 0.844825378896278 "hazard-rate key function"
"1154" "Opt" 154 0.164017791649159 0.048636605617124 0.296532498871584 0.782784743710199 "uniform key function with cosine(1) adjustments"
"1155" "Opt" 155 0.159090487206415 0.0459297627837741 0.288702131662854 0.832136492411606 "uniform key function with cosine(1) adjustments"
"1156" "Opt" 156 0.109432862054884 0.0354382464670017 0.323835507922916 0.860159708537086 "half-normal key function"
"1157" "Opt" 157 0.159029296041169 0.0427338377231066 0.268716763432341 0.865946317826137 "uniform key function with cosine(1) adjustments"
"1158" "Opt" 158 0.0774946781398883 0.0177963038719365 0.229645496943827 0.859064367574941 "half-normal key function"
"1159" "Opt" 159 0.0605985070625529 0.0155770030708743 0.257052588024898 0.991869870181604 "uniform key function with cosine(1) adjustments"
"1160" "Opt" 160 0.214481835594918 0.0583640458955432 0.272116497574988 0.648270709176836 "uniform key function with cosine(1) adjustments"
"1161" "Opt" 161 0.135963943132254 0.0253533659367635 0.186471246366412 0.579170096026137 "uniform key function with cosine(1,2,3) adjustments"
"1162" "Opt" 162 0.195885902345024 0.0540983670494263 0.276172845527904 0.809827292831876 "uniform key function with cosine(1) adjustments"
"1163" "Opt" 163 0.219724493753427 0.0625208878581156 0.284542186399465 0.786891675326951 "half-normal key function"
"1164" "Opt" 164 0.165130443578914 0.0461003835046114 0.279175556641562 0.821110116578718 "hazard-rate key function"
"1165" "Opt" 165 0.130970739639003 0.0396220776950401 0.302526181071063 0.771169386982084 "uniform key function with cosine(1) adjustments"
"1166" "Opt" 166 0.123064472317752 0.0354876379089371 0.288366229835269 0.859353080069055 "uniform key function with cosine(1) adjustments"
"1167" "Opt" 167 0.169404838381644 0.0516206453907183 0.304717656732004 0.879155084487469 "half-normal key function"
"1168" "Opt" 168 0.12187323174646 0.0376926553190843 0.309277556514612 0.805324504762307 "uniform key function with cosine(1) adjustments"
"1169" "Opt" 169 0.188037272815082 0.0496511871889229 0.264049709111398 0.866313912751504 "half-normal key function"
"1170" "Opt" 170 0.142484774141688 0.0422660634446894 0.29663564896176 0.919772252552024 "uniform key function with cosine(1) adjustments"
"1171" "Opt" 171 0.165856578118212 0.0501998759299222 0.30267039450279 0.781820898273134 "half-normal key function"
