"round" "dhat_doubleObs" "sed_double" "dhat_singleObs" "sed_single." "probOverall" "probObs1" "probObs2" "sed_double_mod"
"415" 415 0.0768307322929172 0.0395888290775054 0.137291280148423 0.0365565174341279 1 0.931034482758621 1 NA
"416" 416 0.168067226890756 0.0612612136185691 0.16573902288188 0.0437806474590914 1 0.941176470588235 1 NA
"417" 417 0.120048019207683 0.0494953017011945 0.158317872603587 0.0423709927507238 1 1 0.966666666666667 NA
"418" 418 0.0720288115246098 0.035611997537074 0.103896103896104 0.0346985707829649 1 0.96 1 NA
"419" 419 0.122448979591837 0.0536431625038997 0.124922696351268 0.0357426885951366 1 0.956521739130435 1 NA
"420" 420 0.0624249699879952 0.0410786901926783 0.0940012368583797 0.0299765231506823 1 0.958333333333333 1 NA
"421" 421 0.170626174473497 0.0572454862021146 0.149659863945578 0.0368284837645473 0.999074074074074 0.959111111111111 0.977355072463768 0.000112626746550413
"422" 422 0.22592635380512 0.0611423357999372 0.186765615337044 0.0444075487325557 0.998955067920585 0.965656565656566 0.969574036511156 0.000138673910632195
"423" 423 0.108646810679579 0.0489793901155866 0.0754483611626469 0.0247585655038666 0.994444444444444 0.932291666666667 0.917948717948718 0.000245721703588369
"424" 424 0.233372607921192 0.0687378253626659 0.194186765615337 0.0425497536401659 0.997945557267591 0.934583934583935 0.968594217347956 0.00020672118867131
"425" 425 0.0888355342136855 0.0409786357109832 0.101422387136673 0.0305319648760551 NA NA NA NA
"426" 426 0.168375607123583 0.0600976894140544 0.139764996907854 0.0372137400744348 0.998168498168498 0.963748894783378 0.949477351916376 0.000161863686440039
"427" 427 0.214052421197443 0.0609838946073037 0.192949907235622 0.0434124686688961 0.998285714285714 0.970555555555556 0.94177897574124 0.000177337447159008
"428" 428 0.125450180072029 0.0533402543336342 0.163265306122449 0.0443457616121379 0.995215311004785 0.912280701754386 0.945454545454545 0.000244730604746072
"429" 429 0.110444177671068 0.047866175446053 0.132343846629561 0.0356358559659104 1 1 0.923076923076923 NA
"430" 430 0.103765364013626 0.0419002586480374 0.116264687693259 0.0304810460868159 0.994949494949495 0.912037037037037 0.942583732057416 0.000224187424541569
"431" 431 0.0360144057623049 0.0179720028957863 0.0915275200989487 0.0274485685968218 1 1 0.888888888888889 NA
"432" 432 0.165666266506603 0.0657091581435967 0.147186147186147 0.0436473932155689 1 0.959183673469388 1 NA
"433" 433 0.20535625770086 0.0708409986386245 0.137291280148423 0.0407366747060029 0.993793103448276 0.937540663630449 0.900625 0.000354207816456356
"434" 434 0.148859543817527 0.056890833334567 0.124922696351268 0.0340967970358569 1 0.934782608695652 1 NA
"435" 435 0.113435950296349 0.0439625741322573 0.122448979591837 0.0335007238487737 0.994791666666667 0.936274509803922 0.918269230769231 0.000242259307441687
"436" 436 0.193781654673704 0.0598108109987669 0.147186147186147 0.0381802159433496 0.991202346041056 0.903743315508021 0.908602150537634 0.000481953085122201
"437" 437 0.113435950296349 0.0493644259743747 0.188002473716759 0.0462311735283458 0.994791666666667 0.918269230769231 0.936274509803922 0.000242259307441687
"438" 438 0.296215750737985 0.0767592034865369 0.232529375386518 0.0501406066592573 0.996969696969697 0.958624708624709 0.926760563380282 0.000284793394971873
"439" 439 0.139255702280912 0.0508325004764591 0.119975262832406 0.0338223493599723 1 1 0.947368421052632 NA
"440" 440 0.161413370809074 0.0542947324543574 0.150896722325294 0.0391056747206213 0.996598639455782 0.951298701298701 0.93015873015873 0.000226807573759408
"441" 441 0.121139364836844 0.0473341566725506 0.159554730983302 0.0408992760921653 0.990990990990991 0.916666666666667 0.891891891891892 0.000360909088958346
"442" 442 0.106709350406829 0.0471628588215308 0.08286951144094 0.0265848205054828 0.99 0.9 0.9 0.000337199448072279
"443" 443 0.176042223056624 0.0697630186205651 0.163265306122449 0.0433896927797 0.995614035087719 0.945833333333333 0.919028340080972 0.000283079453069685
"444" 444 0.147185425038502 0.0463117518750035 0.196660482374768 0.0423012242508423 0.995061728395062 0.926436781609195 0.93287037037037 0.000261493471680935
"445" 445 0.15400369501921 0.0642301570068163 0.10760667903525 0.0376450978443336 0.997777777777778 0.959401709401709 0.945263157894737 0.000172179054396109
"446" 446 0.267134415603697 0.0706566208062559 0.24860853432282 0.0498980476449615 0.99764982373678 0.946488294314381 0.956081081081081 0.000233726464421295
"447" 447 0.129651860744298 0.0468928243932046 0.178107606679035 0.0408033504290188 1 1 0.948717948717949 NA
"448" 448 0.158463385354142 0.050763724230003 0.197897340754484 0.0400017904361432 1 0.918367346938776 1 NA
"449" 449 0.269941822882999 0.0772493853902886 0.175633889919604 0.0440026434204793 0.996168582375479 0.931899641577061 0.943738656987296 0.000335306587770817
"450" 450 0.0800320128051221 0.0370866050934038 0.0890538033395176 0.0267731659141263 0.99 0.9 0.9 0.000297995752718548
"451" 451 0.276110444177671 0.0800912873005954 0.233766233766234 0.0515051079861795 1 0.930693069306931 1 NA
"452" 452 0.0840336134453782 0.0386081415768618 0.142238713667285 0.0374029925709731 1 1 0.9375 NA
"453" 453 0.170943029022194 0.0614733053283226 0.17687074829932 0.0457112727548402 0.997222222222222 0.92764857881137 0.961607142857143 0.000207196114908509
"454" 454 0.187856509063253 0.0662788830642592 0.189239332096475 0.044421326402478 0.996904024767802 0.947058823529412 0.941520467836257 0.000235180859105306
"455" 455 0.139903403221754 0.0574753671783715 0.128633271490414 0.0363819483892374 0.99537037037037 0.918803418803419 0.942982456140351 0.000252178377940067
"456" 456 0.239509544275726 0.0679087420334159 0.200371057513915 0.043180899061481 0.992424242424242 0.909722222222222 0.916083916083916 0.000431350297710933
"457" 457 0.153661464585834 0.0514405581899642 0.0940012368583797 0.0287600007187733 1 0.947368421052632 1 NA
"458" 458 0.122448979591837 0.0510331389406265 0.149659863945578 0.0421395643500808 1 1 0.976744186046512 NA
"459" 459 0.0807701721465285 0.0350440264255765 0.0791589363017934 0.0229792586291461 0.980952380952381 0.865546218487395 0.858333333333333 0.000439416754407455
"460" 460 0.161069791901435 0.060807521046574 0.210265924551639 0.0444528400023132 0.998724489795918 0.97875 0.939975990396158 0.000130838745087205
"461" 461 0.180680380260212 0.056165246160592 0.144712430426716 0.0367529971282221 0.996632996632997 0.927899686520376 0.953301127214171 0.000233919705346353
"462" 462 0.173319327731092 0.0568601515086624 0.134817563388992 0.0348302482135528 0.997402597402597 0.91866028708134 0.968067226890756 0.000200535932967563
"463" 463 0.0915336818766595 0.0504364621347472 0.0692640692640693 0.0284340885112824 0.996753246753247 0.953416149068323 0.93030303030303 0.00016306285292622
"464" 464 0.221583847644851 0.0659200510833767 0.188002473716759 0.0418579685806142 0.996861268047709 0.918981481481482 0.961259079903148 0.000259269219511276
"465" 465 0.262913479479552 0.0732682640706835 0.218923933209647 0.0452184535141908 0.995402298850575 0.931182795698925 0.933189655172414 0.000373829708969547
"466" 466 0.229135929180833 0.0744824732233915 0.17687074829932 0.0420288324567362 0.995440729483283 0.929078014184397 0.935714285714286 0.000311716345456908
"467" 467 0.163809523809524 0.0596947109442622 0.170686456400742 0.0420710903600338 0.996677740863787 0.93167701863354 0.951374207188161 0.000225549407759185
"468" 468 0.259806248080628 0.0678862073397517 0.216450216450216 0.0456401644554062 0.998065764023211 0.914893617021277 0.977272727272727 0.000211653379172621
"469" 469 0.199576701023181 0.0703320524448072 0.180581323438466 0.0450586414747279 0.998511904761905 0.964080459770115 0.958571428571429 0.000158307789731658
"470" 470 0.101403689967607 0.0443916973826117 0.105132962275819 0.0307703839955259 0.994444444444444 0.917948717948718 0.932291666666667 0.000234915409786309
"471" 471 0.130341498301448 0.0557744031157749 0.152133580705009 0.0432421735098858 0.994708994708995 0.94949494949495 0.895238095238095 0.000268463057584607
"472" 472 0.137509549274255 0.0517974602233538 0.142238713667285 0.0351771943689199 0.995238095238095 0.916666666666667 0.942857142857143 0.000253985123971924
"473" 473 0.135746606334842 0.0556619745268632 0.122448979591837 0.0360038078898824 0.990476190476191 0.866666666666667 0.928571428571429 0.000408969380354021
"474" 474 0.2243892630944 0.0720134570552133 0.133580705009276 0.0399075409314777 0.995098039215686 0.918552036199095 0.939814814814815 0.000322051907130759
"475" 475 0.201933404940924 0.0658593411533551 0.142238713667285 0.0391083829427796 0.99874843554443 0.977941176470588 0.943262411347518 0.000144187204335558
"476" 476 0.231166150670795 0.0650789590406809 0.158317872603587 0.0377982725325636 0.997084548104956 0.957983193277311 0.930612244897959 0.000243974313573048
"477" 477 0.217075954594774 0.063075220398419 0.21273964131107 0.0435996458775548 0.995441595441595 0.946883468834688 0.9141810570382 0.000305588959346076
"478" 478 0.134453781512605 0.0553468989570667 0.137291280148423 0.0377686843515584 1 0.925925925925926 1 NA
"479" 479 0.142454728370221 0.0488082641927371 0.148423005565863 0.038330024282944 0.994397759103641 0.939153439153439 0.907928388746803 0.000277628650746067
"480" 480 0.158643662243054 0.0538913216774462 0.131106988249845 0.0340812626362958 0.998863636363636 0.951298701298701 0.976666666666667 0.000121370432054149
"481" 481 0.14922619294023 0.05692620708246 0.139764996907854 0.0380394088183418 0.997542997542998 0.946386946386946 0.954171562867215 0.000179452768576435
"482" 482 0.263187427945683 0.0716879345499083 0.188002473716759 0.0439576914221798 0.994366197183099 0.916883116883117 0.932218309859155 0.000389870459654428
"483" 483 0.175713829835732 0.0551903741319111 0.180581323438466 0.0370359141723518 0.997474747474748 0.968137254901961 0.920745920745921 0.000198775560728347
"484" 484 0.228568914476785 0.0700847230177492 0.160791589363018 0.0409576430741573 0.99791013584117 0.964646464646465 0.940886699507389 0.000202144002694549
"485" 485 0.160864345738295 0.0498837680424087 0.199134199134199 0.0438217531562362 1 1 0.962264150943396 NA
"486" 486 0.101707158508102 0.0354600360639534 0.112554112554113 0.0270064237915243 0.991477272727273 0.933155080213904 0.8725 0.000306821980993593
"487" 487 0.183041883939858 0.0655114441131683 0.216450216450216 0.0511299500292541 0.996891996891997 0.93992673992674 0.948263118994826 0.0002245278353097
"488" 488 0.207284986533473 0.0628750909532505 0.17687074829932 0.040060877525098 0.996129032258064 0.939744370054778 0.935757575757576 0.000271629965651563
"489" 489 0.21968787515006 0.0599957477603495 0.145949288806432 0.0347419541813676 0.994535519125683 0.933333333333333 0.918032786885246 0.000346219604959172
"490" 490 0.219840258084658 0.0612274345697449 0.220160791589363 0.0451775767143385 0.993846153846154 0.936231884057971 0.903496503496503 0.000374918423523322
"491" 491 0.120048019207683 0.0471602761308058 0.0816326530612245 0.0262027214384472 NA NA NA NA
"492" 492 0.173170839016235 0.0548905986408758 0.17687074829932 0.0380728049370879 0.998257839721254 0.963835155592935 0.951827242524917 0.000159789040845693
"493" 493 0.211666123403004 0.0643286617617853 0.27334570191713 0.0502102631999874 0.998197115384615 0.94375 0.967948717948718 0.00018150774735704
"494" 494 0.132498193206456 0.0559767379973912 0.183055040197897 0.0408091180946677 0.996638655462185 0.942766295707472 0.941269841269841 0.000202188355479184
"495" 495 0.127448802226956 0.0525993322880564 0.128633271490414 0.0366796009945529 0.998447204968944 0.956845238095238 0.964017991004498 0.000128060059118407
"496" 496 0.234223975304408 0.0708784131681294 0.186765615337044 0.0412898709234181 0.994318181818182 0.935828877005348 0.911458333333333 0.000403965449043437
"497" 497 0.142398320584778 0.0603382714342281 0.137291280148423 0.0421607826617729 0.994791666666667 0.955 0.884259259259259 0.000282052350081805
"498" 498 0.0960384153661465 0.0498820170896697 0.126159554730983 0.0374391567145121 1 0.914285714285714 1 NA
"499" 499 0.141656662665066 0.0589255226384953 0.19047619047619 0.0424242840319271 1 0.933333333333333 1 NA
"500" 500 0.21608643457383 0.0726133411586315 0.143475572047001 0.0398851239456382 1 0.936507936507937 1 NA
"501" 501 0.115722321986646 0.0501654431097243 0.144712430426716 0.0409889486860816 0.995884773662551 0.896296296296296 0.96031746031746 0.000210900872549205
"502" 502 0.173338900777702 0.0697856044475363 0.155844155844156 0.0430925107898346 0.997289972899729 0.929292929292929 0.961672473867596 0.0002058252736253
"503" 503 0.154037164988245 0.0596183070044435 0.153370439084725 0.0385968116187382 0.997560975609756 0.950058072009291 0.951162790697674 0.000182108702535406
"504" 504 0.0816326530612245 0.0404875990856338 0.0977118119975263 0.0304381620832026 1 1 0.944444444444444 NA
"505" 505 0.149025127292296 0.0562177557699283 0.11873840445269 0.034186068902972 0.998888888888889 0.966666666666667 0.966666666666667 0.000115655592921075
"506" 506 0.187946146200416 0.0581390781540912 0.186765615337044 0.0394821242400578 0.996428571428571 0.948979591836735 0.93 0.000257957092907097
"507" 507 0.0552220888355342 0.0344171493572929 0.119975262832406 0.0330793587889932 1 1 0.9375 NA
"508" 508 0.34686570280286 0.0852646771174958 0.185528756957328 0.0461496477874801 0.996749729144095 0.925553319919517 0.956340956340956 0.000317884046698082
"509" 509 0.195439758755934 0.069445859197779 0.171923314780458 0.0414537089738871 0.995077932731747 0.941770186335404 0.915471698113207 0.000304772626674356
"510" 510 0.165971360920059 0.063432083626978 0.147186147186147 0.0411939978058453 0.998161764705882 0.942708333333333 0.967914438502674 0.000160850189590327
"511" 511 0.0936374549819928 0.0394672991616791 0.0816326530612245 0.0273058615512519 1 0.918918918918919 1 NA
"512" 512 0.0705500743343695 0.0304706409941637 0.122448979591837 0.0325601647027537 0.986928104575163 0.888235294117647 0.883040935672515 0.000329959585182419
"513" 513 0.257502534087565 0.0744245362699192 0.206555349412492 0.0467739823118217 0.997670807453416 0.936588921282799 0.963268365817091 0.000227446047282506
"514" 514 0.305779937185904 0.0726884744379257 0.238713667285096 0.0477303090300209 0.99719416386083 0.961580086580087 0.926969222743871 0.000277003366369209
"515" 515 0.173806107808977 0.0693704893209513 0.162028447742733 0.046816230242608 0.994609164420485 0.924812030075188 0.928301886792453 0.00031860104683296
"516" 516 0.0816326530612245 0.0420703005744106 0.17687074829932 0.0431593642875389 1 0.954545454545455 1 NA
"517" 517 0.148859543817527 0.0671384856016116 0.136054421768707 0.0433299849039127 1 0.944444444444444 1 NA
"518" 518 0.128113618328687 0.0549944805149996 0.0977118119975263 0.0325109746722262 0.993265993265993 0.924764890282132 0.910493827160494 0.000292154045896816
"519" 519 0.142297643039116 0.0590908178745032 0.110080395794682 0.0372857691813315 0.995495495495496 0.920833333333333 0.943100995732575 0.00025046697377105
"520" 520 0.233104302464413 0.0708761895390203 0.197897340754484 0.0451807023610597 0.999094202898551 0.957465277777778 0.978704525288376 0.000130192962353734
"521" 521 0.15671952991723 0.0559542609851325 0.124922696351268 0.0348180830380063 0.9958071278826 0.95959595959596 0.89622641509434 0.000259754900351332
"522" 522 0.166182360794785 0.0575908257849952 0.153370439084725 0.0385162361847602 0.996894409937888 0.930434782608696 0.955357142857143 0.000218172233135123
"523" 523 0.0744297719087635 0.0347002148329458 0.106369820655535 0.0334877242962855 1 1 1 NA
"524" 524 0.122448979591837 0.0504478771676587 0.124922696351268 0.0362175866550444 1 1 0.95 NA
"525" 525 0.156317846287451 0.0646181754055905 0.160791589363018 0.043316946793817 0.998366013071895 0.979166666666667 0.92156862745098 0.000148710694068733
"526" 526 0.171110252010409 0.0538582815055997 0.16573902288188 0.035991712417219 0.99624765478424 0.925087108013937 0.949910554561717 0.000241858169465491
"527" 527 0.159259683773007 0.0550895426657457 0.136054421768707 0.0384685440987399 0.995 0.938679245283019 0.918461538461538 0.000289098223086202
"528" 528 0.264944072867242 0.079526339052694 0.180581323438466 0.0439416259926043 0.996835443037975 0.926470588235294 0.956962025316456 0.00029120454548821
"529" 529 0.248003474894231 0.0744108057347157 0.170686456400742 0.0436298649535272 0.997159090909091 0.953804347826087 0.938502673796791 0.000250623897172729
"530" 530 0.205474681340113 0.069162204748476 0.178107606679035 0.043707475210456 0.993220338983051 0.93015873015873 0.902927580893683 0.000382505712855834
"531" 531 0.165666266506603 0.0574119722887685 0.19047619047619 0.0409714319791852 1 0.948275862068966 1 NA
"532" 532 0.195298372513562 0.0654879694653559 0.173160173160173 0.04418838597863 0.995798319327731 0.950534759358289 0.915057915057915 0.000275494725747465
"533" 533 0.0696278511404562 0.0343154886733787 0.102659245516388 0.0286554714687398 1 1 1 NA
"534" 534 0.243495956570064 0.0658890221845734 0.218923933209647 0.0441054856173343 0.995897435897436 0.933653846153846 0.93816425120773 0.00030735937546602
"535" 535 0.166172891174819 0.0605220168559018 0.148423005565863 0.0418928150995998 0.996951219512195 0.957073170731707 0.928977272727273 0.00021567167575175
"536" 536 0.127250900360144 0.0567571079892156 0.0927643784786642 0.0323992976358641 1 0.96 1 NA
"537" 537 0.186236656824892 0.0606654755082198 0.163265306122449 0.04030891491833 0.992682926829268 0.925 0.902439024390244 0.000370254203043691
"538" 538 0.104345481508111 0.0451914337937666 0.115027829313544 0.0330209649731034 0.989417989417989 0.903381642512077 0.89047619047619 0.000345279096351673
"539" 539 0.147593921289446 0.0619154453467598 0.127396413110699 0.0387820459892601 0.992307692307692 0.921428571428571 0.902097902097902 0.000340064605462727
"540" 540 0.108043217286915 0.0389504909157615 0.122448979591837 0.0344155876212093 1 1 0.956521739130435 NA
"541" 541 0.140816864862537 0.0482327363663948 0.155844155844156 0.0369608511819383 0.988913525498891 0.90650406504065 0.881422924901186 0.000455950045718663
"542" 542 0.149574355552545 0.0617041942569744 0.112554112554113 0.0363265958873135 0.995221027479092 0.926585094549499 0.934904601571268 0.000258735511677711
"543" 543 0.256227236657375 0.0614637365947774 0.199134199134199 0.0402753276791591 0.993265993265993 0.924764890282132 0.910493827160494 0.000413168214009449
"544" 544 0.216640502354788 0.0673471451523567 0.200371057513915 0.0443871393280092 0.997442455242967 0.955882352941177 0.942028985507246 0.000228019095707271
"545" 545 0.10615015236864 0.043188855608808 0.134817563388992 0.0377000751975935 0.995215311004785 0.945454545454545 0.912280701754386 0.000219726549364396
"546" 546 0.148859543817527 0.0487986506165478 0.149659863945578 0.0382762592086515 1 1 0.936170212765957 NA
"547" 547 0.127720460878078 0.0542773124900121 0.131106988249845 0.0356408089904891 0.996323529411765 0.940972222222222 0.937716262975779 0.000208999540333878
"548" 548 0.118174624109734 0.0417153362029221 0.152133580705009 0.0365449269083343 0.995535714285714 0.965367965367965 0.87109375 0.000225076375273159
"549" 549 0.146458583433373 0.057957063633272 0.163265306122449 0.0418961858052496 NA NA NA NA
"550" 550 0.257740943033004 0.0677700124095452 0.19047619047619 0.0412736224190892 0.996747967479675 0.934451219512195 0.950387596899225 0.000275381877379057
"551" 551 0.120937263794407 0.0593545413538592 0.150896722325294 0.0438257810513345 0.992647058823529 0.912162162162162 0.916289592760181 0.000312078169730041
"552" 552 0.189675870348139 0.0630556045261429 0.128633271490414 0.0352543861639852 1 0.925373134328358 1 NA
"553" 553 0.168725668524021 0.0501336606803649 0.158317872603587 0.036202962280667 0.99609756097561 0.922312556458898 0.949767441860465 0.000245678538369556
"554" 554 0.141656662665066 0.0585209607806616 0.148423005565863 0.0400347253432812 1 1 0.91304347826087 NA
"555" 555 0.178117478147038 0.0589888151490491 0.145949288806432 0.0372867160052775 0.99749373433584 0.963680387409201 0.930994152046784 0.00020239385714215
"556" 556 0.105896816557948 0.0371341934576685 0.134817563388992 0.0308574571918694 0.997596153846154 0.938914027149321 0.960648148148148 0.000148468742925614
"557" 557 0.0816326530612245 0.0377548808214596 0.111317254174397 0.0330049242164661 1 0.90625 1 NA
"558" 558 0.226039101884958 0.0741193112072226 0.20160791589363 0.0464072367869482 0.998456790123457 0.945906432748538 0.971471471471472 0.000172115145189884
"559" 559 0.108277584352613 0.0443299736447588 0.0964749536178108 0.0303200153558202 0.997835497835498 0.952479338842975 0.954451345755694 0.000141358343236307
"560" 560 0.144257981356659 0.051314489643049 0.168212739641311 0.0394865948086282 0.998611111111111 0.974254742547426 0.946052631578947 0.000128963581634632
"561" 561 0.166348722805291 0.061663713230064 0.153370439084725 0.0391561973150778 0.995897435897436 0.957593688362919 0.903255813953488 0.000257996504074733
"562" 562 0.149984427020178 0.0537375739456359 0.14100185528757 0.0347433090396769 0.9925 0.886160714285714 0.934117647058823 0.000337952273776394
"563" 563 0.12825683633137 0.0523597868788572 0.113790970933828 0.0325901486067496 0.992156862745098 0.937037037037037 0.875432525951557 0.000323630126296257
"564" 564 0.101983002832861 0.0454543630654859 0.0791589363017935 0.0256618021635272 0.988795518207283 0.884711779448622 0.902813299232737 0.000353644013600592
"565" 565 0.207173170271453 0.0651764348956803 0.173160173160173 0.0407502496025002 0.996666666666667 0.964516129032258 0.906060606060606 0.00025812157690809
"566" 566 0.180385197557284 0.0619321627111397 0.179344465058751 0.0388657038591089 0.998263888888889 0.977891156462585 0.921474358974359 0.0001633283010763
"567" 567 0.142051249469147 0.0501209483551774 0.123685837971552 0.0373586044114893 0.997222222222222 0.944736842105263 0.94973544973545 0.000187636596702229
"568" 568 0.159469901497717 0.0507146410169747 0.191713048855906 0.046248733681537 0.978632478632479 0.867424242424242 0.838827838827839 0.000681910651713681
"569" 569 0.178317145039834 0.0560401373698971 0.158317872603587 0.0350253243304268 0.996376811594203 0.954861111111111 0.919732441471572 0.000242775659743387
"570" 570 0.139255702280912 0.0509492070259316 0.14100185528757 0.0336993059893961 1 0.924528301886792 1 NA
"571" 571 0.118989040483113 0.0498111828038571 0.0977118119975263 0.0307933218657192 0.988721804511278 0.865131578947368 0.916376306620209 0.000421020022202763
"572" 572 0.174274587883934 0.0528959844984031 0.144712430426716 0.0350659544388924 0.991935483870968 0.946153846153846 0.850230414746544 0.00043539995188212
"573" 573 0.0912364945978391 0.0398614644662631 0.134817563388992 0.0354929122545433 1 1 0.9 NA
"574" 574 0.14204317470508 0.048789807872601 0.119975262832406 0.033219935337522 0.997278911564626 0.943371943371943 0.951948051948052 0.000185288997030689
"575" 575 0.217204765747587 0.0618642240338649 0.164502164502165 0.0378234820692438 0.994851258581236 0.933941997851772 0.922057264050901 0.000325491410314171
"576" 576 0.260431128973328 0.0668951801123666 0.173160173160173 0.0415804092437718 0.995670995670996 0.941850941850942 0.925553319919517 0.000328641360499938
"577" 577 0.149393090569561 0.0560372263451519 0.144712430426716 0.0386080909522878 0.996428571428571 0.9 0.964285714285714 0.000222796517218539
"578" 578 0.204081632653061 0.0644096127514839 0.220160791589363 0.0453491673684344 1 0.982142857142857 1 NA
"579" 579 0.120509742358482 0.0583295521761125 0.133580705009276 0.0401790839084222 0.996168582375479 0.943738656987296 0.931899641577061 0.000206827066645299
"580" 580 0.209030138371138 0.0649091632765647 0.191713048855906 0.0437282018379767 0.99929873772791 0.98343685300207 0.957661290322581 0.000107990856898977
"581" 581 0.214184739316287 0.0659106308480491 0.233766233766234 0.0477490430389965 0.997668997668998 0.960718294051627 0.940659340659341 0.000207531229954267
"582" 582 0.193213380026567 0.0648493633289575 0.192949907235622 0.0446472534266134 0.994117647058824 0.903743315508021 0.938888888888889 0.000334153201045478
"583" 583 0.120494294372024 0.0495587094957588 0.119975262832406 0.0318837930889545 0.996296296296296 0.948853615520282 0.927586206896552 0.000202477545123826
"584" 584 0.264894017308416 0.072598092253683 0.199134199134199 0.0450453199821963 0.99702380952381 0.941011235955056 0.949546485260771 0.000281148659061562
"585" 585 0.194477791116447 0.0713036605699881 0.181818181818182 0.0457184804610904 1 0.942028985507246 1 NA
"586" 586 0.139255702280912 0.0494105252158379 0.123685837971552 0.0353064202173333 1 0.931034482758621 1 NA
"587" 587 0.169130943516647 0.0558114205298088 0.174397031539889 0.041444623851614 0.993710691823899 0.923976608187134 0.917271407837446 0.000348084694812147
"588" 588 0.180672268907563 0.0608630899085266 0.175633889919604 0.0398532465381469 0.996677740863787 0.930232558139535 0.952380952380952 0.000232001441310455
"589" 589 0.325482305598296 0.079787843621849 0.232529375386518 0.0454952865665306 0.995844155844156 0.946666666666667 0.922077922077922 0.000353327416327496
"590" 590 0.127250900360144 0.0504409513195799 0.117501546072975 0.0339099145599251 1 0.904761904761905 1 NA
"591" 591 0.122448979591837 0.0535323294051152 0.100185528756957 0.0315200143339017 1 0.9375 1 NA
"592" 592 0.104165845442655 0.0384576965485751 0.15460729746444 0.0391805331456038 0.99112426035503 0.888594164456233 0.92032967032967 0.000320858845971813
"593" 593 0.202469514533323 0.0738236994133731 0.173160173160173 0.044293719434414 0.996103896103896 0.942260442260442 0.932522796352584 0.000268776287125702
"594" 594 0.197202565236621 0.0632909845186586 0.150896722325294 0.0404336727162068 0.998357963875205 0.965079365079365 0.952978056426332 0.000166571556314541
"595" 595 0.132262762020547 0.0515512423145792 0.162028447742733 0.0413548010996119 0.998412698412698 0.970679012345679 0.945864661654135 0.000132511010565323
"596" 596 0.137674231369194 0.0578841707821263 0.184291898577613 0.0453950745662631 0.994047619047619 0.935574229691877 0.907608695652174 0.000282456402787243
"597" 597 0.162307075296486 0.0631216224862922 0.209029066171923 0.0449762985916618 0.991111111111111 0.917695473251029 0.892 0.000392122850961513
"598" 598 0.190082028528756 0.0587896848809257 0.21273964131107 0.0433853531594682 0.997863247863248 0.970893970893971 0.926587301587302 0.000188414706640708
"599" 599 0.142422374355147 0.0562284876688871 0.155844155844156 0.0420710903600338 0.994623655913978 0.934343434343434 0.918114143920596 0.000270340961064327
"600" 600 0.356847823875313 0.0783075979706952 0.24860853432282 0.0464477914830151 0.9957805907173 0.947791164658635 0.919182083739046 0.000372839502127825
"601" 601 0.0960384153661465 0.0386058792264115 0.136054421768707 0.0323247532802229 1 0.96 1 NA
"602" 602 0.168736817436138 0.0650990791004316 0.137291280148423 0.0393399943421993 0.996031746031746 0.950757575757576 0.919413919413919 0.000248263810149481
"603" 603 0.0744297719087635 0.0366967030131708 0.0717377860235003 0.0260549978028941 NA NA NA NA
"604" 604 0.0960384153661465 0.0421366837329754 0.0729746444032158 0.0261510230880425 1 0.958333333333333 1 NA
"605" 605 0.25031439975498 0.070632985190379 0.17687074829932 0.0404851541084833 0.997545008183306 0.956828885400314 0.943133462282398 0.00023077156519097
"606" 606 0.116046418567427 0.0385077500590072 0.102659245516388 0.026632584062335 0.993103448275862 0.931034482758621 0.9 0.000290359324267937
"607" 607 0.122653401928384 0.0523849734457113 0.136054421768707 0.0373623841802538 0.998333333333333 0.9584 0.959935897435897 0.000130486613724591
"608" 608 0.192076830732293 0.0652917835891159 0.150896722325294 0.039657883407968 1 1 0.970149253731343 NA
"609" 609 0.125310640861511 0.0416886832587423 0.142238713667285 0.0366478252783853 0.996323529411765 0.940972222222222 0.937716262975779 0.00020652496804908
"610" 610 0.224007287802581 0.0678705178525496 0.150896722325294 0.0390659325590594 0.996794871794872 0.920118343195266 0.959876543209877 0.000253568093347145
"611" 611 0.223762887975975 0.0649201983812253 0.149659863945578 0.0352333506282192 0.997883597883598 0.962244897959184 0.943943943943944 0.000201119546950224
"612" 612 0.142118837747171 0.0592188113485995 0.160791589363018 0.0394508160751263 0.996747967479675 0.950387596899225 0.934451219512195 0.000206893322140872
"613" 613 0.144820842244182 0.0506925189333556 0.131106988249845 0.0333440418147995 0.994729907773386 0.915151515151515 0.937888198757764 0.000269765367593339
"614" 614 0.165972206056938 0.0600531641526082 0.186765615337044 0.0433096111320134 0.99815668202765 0.937662337662338 0.970430107526882 0.000161111709675136
"615" 615 0.159128499248598 0.0565469653318118 0.122448979591837 0.0314437597403825 0.995820271682341 0.931573802541544 0.938916256157636 0.000247256322142734
"616" 616 0.194975176771476 0.0649214467117865 0.145949288806432 0.0378654606667231 0.997448979591837 0.946731234866828 0.95211038961039 0.000213175212266352
"617" 617 0.173371674251096 0.0640875657656894 0.128633271490414 0.0366372272487089 0.997101449275362 0.955555555555556 0.934782608695652 0.000214572974193472
"618" 618 0.110444177671068 0.0546992474616572 0.126159554730983 0.0368115447353515 1 0.967741935483871 1 NA
"619" 619 0.247922624283005 0.0741454157408002 0.178107606679035 0.0441318920172864 0.99748427672956 0.944047619047619 0.955038137294259 0.000232830562190151
