"","n_obs","est_D","est_sigm","est_p","ER","se.ER","error"
"1963",448,0.139858189475574,12.5052230119705,0.902913044226512,2.52559567238798,0.10349056576325,-0.00663106271151373
"1964",449,0.135927303477544,15.0562243006009,0.931098130386405,2.53123316272813,0.130304098559432,-0.010561948709544
"1965",436,0.156723342124309,10.5051569928652,0.784167104590134,2.45794578830616,0.0655623402922738,0.0102340899372205
"1966",434,0.149054767785426,8.79831570813487,0.820728797869788,2.44667080762586,0.0948372666513069,0.00256551559833781
"1967",494,0.155609949545887,11.9656360577048,0.894840026669932,2.78492022803496,0.160544797919247,0.00912069735879872
"1968",426,0.14369009151243,9.26927412266797,0.835677275874271,2.40157088490464,0.0849841151006933,-0.00279916067465807
"1969",443,0.135811581156295,13.8436270920865,0.919438607305939,2.49740822068722,0.144197481883779,-0.0106776710307932
"1970",452,0.157272934552503,11.3406651522361,0.81010303552832,2.54814563374859,0.137599810637615,0.0107836823654149
"1971",423,0.143449739777236,9.12159862852482,0.831182551319835,2.38465841388419,0.144004501704933,-0.00303951240985204
"1972",460,0.154849272559815,9.32551007417745,0.83734508842077,2.5932455564698,0.118219395630328,0.00836002037272698
"1973",432,0.144698929790375,9.47055121852793,0.84153899081137,2.43539582694555,0.104939122955564,-0.00179032239671273
"1974",424,0.153599489654612,10.0835343018341,0.778093699920236,2.39029590422434,0.113592282828252,0.00711023746752396
"1975",476,0.15534353080858,10.3382000101753,0.863713277258668,2.68344540191223,0.110399852935089,0.0088542786214921
"1976",428,0.129633399692789,15.0032634645961,0.930642053399436,2.41284586558495,0.0975627928665617,-0.0168558524942986
"1977",419,0.15228218721304,10.1287539631689,0.775569518586911,2.36210845252358,0.0858676946341905,0.00579293502595166
"1978",421,0.136954497612814,10.4607492652692,0.86648612297265,2.37338343320388,0.10554309411811,-0.009534754574274
"1979",449,0.146777938985331,10.2756404500914,0.862266216648913,2.53123316272813,0.125837321162346,0.000288686798243371
"1980",480,0.157207022433729,10.2067371017889,0.860647101313031,2.70599536327284,0.141246980152629,0.0107177702466414
"1981",440,0.148430233236203,9.26589548816307,0.835576316086309,2.48049574966677,0.118219395630328,0.00194098104911541
"1982",452,0.150448941428184,9.66202949965924,0.846847312303931,2.54814563374859,0.115568551973111,0.00395968924109633
"1983",462,0.137975641831622,16.7801898575757,0.943833455882204,2.60452053715011,0.115637281418361,-0.00851361035546563
"1984",427,0.145176499135702,9.05383415478305,0.82906268906329,2.4072083752448,0.121402539673795,-0.00131275305138567
"1985",433,0.15086569483392,8.46546656876903,0.809008741176354,2.44103331728571,0.0699594153037092,0.00437644264683168
"1986",485,0.154925229025265,11.2425854744787,0.882420130076976,2.7341828149736,0.124695628316704,0.00843597683817718
"1987",444,0.139404374217388,12.15397689972,0.897764408426706,2.50304571102737,0.156839804059829,-0.00708487796969975
"1988",406,0.138075122668148,9.04652427993056,0.828831810492974,2.28882107810161,0.109750224100365,-0.00841412951894013
"1989",415,0.147403931472961,8.06779266539399,0.793587548101499,2.33955849116297,0.0799749091198607,0.000914679285873216
"1990",496,0.166690489293167,9.37312040759044,0.838738676865198,2.79619520871527,0.0668226928192081,0.0202012371060789
"1991",448,0.151355443014774,9.22429218251372,0.834326015002135,2.52559567238798,0.0894035585411957,0.00486619082768602
"1992",468,0.140993831989528,15.6112470576475,0.935624431920883,2.63834547919102,0.146466295444824,-0.00549542019755964
"1993",438,0.148863331861885,9.06321326587647,0.82935829062237,2.46922076898646,0.0956713835614789,0.00237407967479666
"1994",438,0.148499806333916,9.12824664602329,0.831388548559514,2.46922076898646,0.116867499887039,0.0020105541468278
"1995",443,0.163426351494882,7.40812329580046,0.764077579240775,2.49740822068722,0.0801237921077844,0.0169370993077937
"1996",457,0.154564258413818,9.19435558267594,0.833418123920887,2.57633308544935,0.12218536910473,0.00807500622673007
"1997",451,0.182634053286319,7.66144898515249,0.696066286012526,2.54250814340844,0.0834748431610713,0.036144801099231
"1998",440,0.142684161272108,10.58544542538,0.869226033062038,2.48049574966677,0.159427389566252,-0.00380509091498016
"1999",428,0.147974862449105,8.64021874560092,0.815289105747548,2.41284586558495,0.126026597761418,0.00148561026201721
"2000",422,0.14197352893326,9.34233943491843,0.837839610460902,2.37902092354404,0.0777074416880894,-0.00451572325382846
"2001",407,0.132432287992251,10.4513418573681,0.866276118621473,2.29445856844176,0.114636671480588,-0.0140569641948373
"2002",395,0.133331277515448,9.24886623402638,0.835066132214155,2.22680868435994,0.14135943795719,-0.0131579746716404
"2003",419,0.151121870306339,7.78375610725772,0.781524357703935,2.36210845252358,0.11442855632291,0.00463261811925106
"2004",453,0.152282644434519,9.36496137437761,0.838501043100438,2.55378312408874,0.0717535376711092,0.00579339224743064
"2005",465,0.153989828309793,9.82500405904278,0.85117083282177,2.62143300817056,0.109278646009825,0.00750057612270516
"2006",444,0.151935163023453,8.88815073276928,0.823721665616339,2.50304571102737,0.0949210081834298,0.005445910836365
"2007",435,0.177464522889372,7.54041497977513,0.690929166584674,2.45230829796601,0.0788745139660829,0.0309752707022837
"2008",449,0.145118409931885,10.721578322751,0.872126825230596,2.53123316272813,0.0372884936464261,-0.0013708422552034
"2009",429,0.129916511602714,15.0196539430429,0.930783672563822,2.4184833559251,0.18293634437715,-0.0165727405843736
"2010",450,0.137240385010345,14.3102151228541,0.924243491767042,2.53687065306829,0.126561344244573,-0.0092488671767432
"2011",410,0.133672527726731,10.3754516928796,0.864564723496285,2.31137103946222,0.114115671943607,-0.0128167244603569
"2012",473,0.156136302055922,9.93182096443327,0.85391190126199,2.66653293089178,0.0934446972432082,0.00964704986883416
"2013",475,0.145774659339289,13.7549271695676,0.918475105244291,2.67780791157208,0.0940802386682891,-0.000714592847799178
"2014",438,0.134111233432198,13.9513750192876,0.920586853835331,2.46922076898646,0.115327676360988,-0.0123780187548896
"2015",463,0.143136407500528,13.1775299609732,0.911772928030429,2.61015802749026,0.0802723989596233,-0.00335284468656014
"2016",450,0.150862544854159,9.44421390704755,0.840788764209403,2.53687065306829,0.113136720395254,0.00437329266707134
"2017",447,0.148299680443853,9.76566952611474,0.849616861784776,2.51995818204783,0.114705959290771,0.00181042825676508
"2018",476,0.150217965209455,11.8622904102048,0.89318391384499,2.68344540191223,0.129478316116534,0.00372871302236699
"2019",420,0.141467901571661,9.30870502787214,0.83684917799687,2.36774594286373,0.087062273198384,-0.00502135061542694
"2020",482,0.151141270497236,12.2303835822302,0.898917395299663,2.71727034395314,0.159576829426808,0.0046520183101478
"2021",433,0.148885480976185,8.76993648876199,0.819768758270041,2.44103331728571,0.117612965548834,0.00239622878909743
"2022",447,0.129302639249125,25.2395847587046,0.974441897196186,2.51995818204783,0.193202312926929,-0.0171866129379629
"2023",455,0.146607784646888,10.8511211511957,0.874802832246291,2.56505810476904,0.0644624280227717,0.000118532459800369
"2024",447,0.144115357819298,10.8257516154158,0.874285093614912,2.51995818204783,0.1219575629181,-0.0023738943677899
"2025",451,0.147674290522791,10.215307758422,0.860849960547482,2.54250814340844,0.106442625390564,0.0011850383357028
"2026",420,0.150539472762625,7.8964276894341,0.786420298746918,2.36774594286373,0.0717535376711092,0.00405022057553653
"2027",436,0.138633848489997,11.4668631785531,0.886488334226512,2.45794578830616,0.0752135022830619,-0.00785540369709109
"2028",414,0.130582386774658,11.8916640063613,0.893658424566249,2.33392100082282,0.108292653105958,-0.0159068654124303
"2029",440,0.14439941685491,10.1336837325485,0.858900888830846,2.48049574966677,0.0855896549577554,-0.00208983533217755
"2030",424,0.141811341787766,9.51426025158889,0.842773178114922,2.39029590422434,0.138549282172532,-0.00467791039932208
"2031",456,0.159497301874564,8.38116841433583,0.805874320410419,2.5706955951092,0.11898978091785,0.0130080496874762
"2032",467,0.151694087281156,10.5186690773086,0.867768822120038,2.63270798885087,0.0753717911335908,0.00520483509406841
"2033",459,0.148986427174441,10.5476448605023,0.868403959744586,2.58760806612965,0.157067603459561,0.00249717498735258
"2034",477,0.159902714407485,8.25397546971069,0.840849669818521,2.68908289225238,0.100055527886373,0.0134134622203971
"2035",437,0.140818573141988,10.8478687983453,0.874736628726621,2.46358327864631,0.117815455739874,-0.00567067904509999
"2036",445,0.153841113809379,8.6419173834056,0.81534875146444,2.50868320136753,0.0747366242660165,0.00735186162229148
"2037",458,0.14458325246978,11.8448656451894,0.892900986692482,2.5819705757895,0.131668894186928,-0.00190599971730779
"2038",442,0.144262110183699,10.3344084359658,0.863626189570542,2.49177073034707,0.130578198870986,-0.002227142003389
"2039",446,0.131842552943407,18.5346505748927,0.953531555470917,2.51432069170768,0.120515778561291,-0.0146466992436806
"2040",461,0.164305991303368,10.5785123099939,0.790866792560073,2.59888304680995,0.159726129471403,0.0178167391162799
"2041",446,0.143138080074009,11.0257298276304,0.87828504141164,2.51432069170768,0.171040007592223,-0.00335117211307862
"2042",480,0.149158119563962,12.8105581366792,0.90708952726923,2.70599536327284,0.149606078246801,0.00266886737687444
"2043",421,0.154753435793661,10.0201551878201,0.766827379641645,2.37338343320388,0.117714254184413,0.00826418360657255
"2044",441,0.140408867712822,11.4012413143745,0.885319168406017,2.48613324000692,0.0514372725089898,-0.00608038447426609
"2045",440,0.143070301979827,10.478451561157,0.866880028678673,2.48049574966677,0.0900676198466264,-0.00341895020726146
"2046",470,0.156899306025719,9.5715203032234,0.84436971933993,2.64962045987132,0.0869709650734221,0.0104100538386308
"2047",454,0.164216050079138,7.73333323102393,0.779284550199409,2.55942061442889,0.102215955207498,0.01772679789205
"2048",452,0.148054572277741,10.2023331900062,0.860542702108659,2.54814563374859,0.142952349356702,0.00156532009065347
"2049",480,0.157682104715688,10.0987145724437,0.858054047462121,2.70599536327284,0.127406034448948,0.0111928525285997
"2050",456,0.158639264209407,8.49891023433839,0.810233080669051,2.5706955951092,0.0702427676797119,0.0121500120223195
"2051",449,0.141708128383699,11.8580413940735,0.893115021558392,2.53123316272813,0.112644054264396,-0.00478112380338902
"2052",431,0.132861675983422,13.395494571041,0.914393981041073,2.4297583366054,0.092031058561002,-0.0136275762036662
"2053",457,0.164578740610149,7.81062150781341,0.782705310509125,2.57633308544935,0.104179235167121,0.0180894884230611
"2054",440,0.14283240024972,10.5439817043921,0.868323904565774,2.48049574966677,0.10163130243175,-0.00365685193736792
"2055",447,0.141068552631948,11.8613050926981,0.893167943894083,2.51995818204783,0.165275603340886,-0.00542069955513971
"2056",444,0.156016055093407,8.2840555163136,0.802175682986217,2.50304571102737,0.0585865181779295,0.00952680290631872
"2057",453,0.153444527302814,9.15298088242565,0.832151908242706,2.55378312408874,0.0638431780478758,0.00695527511572641
"2058",446,0.156101022659837,8.36726160807699,0.805350486776337,2.51432069170768,0.144280108658901,0.00961177047274916
"2059",442,0.138075310274123,12.4636212516451,0.902323060292287,2.49177073034707,0.0969500834807079,-0.00841394191296524
"2060",420,0.15001749343364,7.96092337807544,0.789156613895534,2.36774594286373,0.117173036355859,0.00352824124655177
"2061",417,0.164261940809745,8.83036661983484,0.715574606100053,2.35083347184328,0.112184641305218,0.0177726886226574
"2062",455,0.148207760921628,10.4104985161277,0.865358901861236,2.56505810476904,0.107998778335945,0.00171850873453952
"2063",444,0.151457367720966,8.96787824579346,0.826320220895032,2.50304571102737,0.155465998287403,0.00496811553387808
"2064",436,0.158801771927794,7.6149450519599,0.773903766459156,2.45794578830616,0.158452595103048,0.0123125197407065
"2065",426,0.134332941458579,11.9059153491428,0.893887552386082,2.40157088490464,0.131003437210877,-0.0121563107285088
"2066",437,0.148022204494529,9.15346488931279,0.832166797900029,2.46358327864631,0.14152795711652,0.00153295230744113
"2067",457,0.155709471014511,8.99801019472969,0.827288497181156,2.57633308544935,0.136818069459024,0.00922021882742283
"2068",434,0.145083167696828,9.52934367986022,0.843195956659331,2.44667080762586,0.0952135235399653,-0.00140608449026014
"2069",422,0.130032627180359,13.4282838711844,0.914778457965119,2.37902092354404,0.103028895509908,-0.0164566250067291
"2070",432,0.141672844481136,10.159186497445,0.859513986560012,2.43539582694555,0.175148215100533,-0.00481640770595204
"2071",472,0.154402096049221,10.2504437481551,0.861677240347622,2.66089544055162,0.13872121516382,0.00791284386213298
"2072",444,0.155297395109108,8.3815285690167,0.805887860922844,2.50304571102737,0.136876129325613,0.00880814292201987
"2073",465,0.149462327703701,10.9581764865417,0.876954430071293,2.62143300817056,0.116561162532134,0.00297307551661319
"2074",450,0.147508907631844,10.1755011458544,0.859904223343536,2.53687065306829,0.0989776990215853,0.00101965544475605
"2075",440,0.139466690220853,11.6274879313764,0.889278918765034,2.48049574966677,0.124120843871159,-0.00702256196623469
"2076",460,0.158647001400654,8.69792162471759,0.817300526822032,2.5932455564698,0.120614629524098,0.012157749213566
"2077",441,0.146099224853723,9.81219356823287,0.850837245199652,2.48613324000692,0.0941646534350861,-0.000390027333365295
"2078",457,0.154935773544956,9.12925294130065,0.831419699434941,2.57633308544935,0.102797282862869,0.00844652135786803
"2079",434,0.145732956914349,9.39717178186193,0.839436342825266,2.44667080762586,0.130395529349697,-0.000756295272739321
"2080",457,0.152743894805101,9.53487486410687,0.843350593074998,2.57633308544935,0.116185653344854,0.00625464261801348
"2081",441,0.146865474880465,9.6454681780547,0.84639812114808,2.48613324000692,0.0910764437410377,0.000376222693376865
"2082",459,0.157987219850452,8.7452994763036,0.818929552839478,2.58760806612965,0.0922466387546327,0.0114979676633636
"2083",419,0.143540099070178,8.86039451385568,0.822804382825712,2.36210845252358,0.0968270763470361,-0.00294915311691035
"2084",500,0.157106858033955,12.1091407367097,0.897078970755901,2.81874517007587,0.105317010829311,0.0106176058468668
"2085",477,0.161745443198794,9.12442142954198,0.831270062102262,2.68908289225238,0.126561344244573,0.0152561910117057
"2086",471,0.181544389155643,8.75891819357153,0.731297167199988,2.65525795021147,0.146466295444824,0.0350551369685546
"2087",427,0.143313070379184,9.4112438062724,0.839842579911134,2.4072083752448,0.0971956307295713,-0.00317618180790399
"2088",455,0.15331720668482,9.29758840402231,0.836519970665173,2.56505810476904,0.142032314927218,0.00682795449773232
"2089",420,0.153431693699978,7.56531579718551,0.771596104353005,2.36774594286373,0.143257714466875,0.00694244151289017
"2090",432,0.148622391757507,8.75683984231195,0.819323319368712,2.43539582694555,0.0902878882603062,0.00213313957041902
"2091",497,0.166040839848941,9.54804512203935,0.843717937588257,2.80183269905542,0.0925476073805503,0.0195515876618535
"2092",441,0.156349151354324,8.10394895330827,0.79505811783166,2.48613324000692,0.118387297143187,0.00985989916723573
"2093",440,0.141360636773174,10.9788774679137,0.877364380314352,2.48049574966677,0.101278890766879,-0.00512861541391363
"2094",407,0.166343982839566,7.96712926799613,0.689672848177111,2.29445856844176,0.095961611610604,0.019854730652478
"2095",464,0.138889983914426,16.4501159160842,0.941678962048868,2.61579551783041,0.176796227135286,-0.00759926827266219
"2096",442,0.140279317920337,11.5615928541148,0.888146152721571,2.49177073034707,0.0892701535051191,-0.00620993426675079
"2097",454,0.176390828337704,9.03848304515885,0.725497079000283,2.55942061442889,0.1231569086705,0.029901576150616
"2098",451,0.152255051420489,9.24501151347392,0.834950341446042,2.54250814340844,0.11232619926854,0.0057657992334009
"2099",419,0.140433228135286,9.45188096387317,0.841007674568319,2.36210845252358,0.179206587371461,-0.00605602405180203
"2100",438,0.143268562966086,10.2533558474942,0.861745493172487,2.46922076898646,0.0926334188105575,-0.00322068922100205
"2101",463,0.152311694055866,10.0493998397066,0.856847546627931,2.61015802749026,0.0986560809526555,0.00582244186877812
"2102",458,0.153169917124183,9.51682560268769,0.842845195801786,2.5819705757895,0.13488807480449,0.00668066493709454
"2103",459,0.163843828408761,7.97283634000782,0.789656861433324,2.58760806612965,0.117477778187434,0.0173545762216733
"2104",452,0.142763247645849,11.8164659072978,0.892437541092416,2.54814563374859,0.115568551973111,-0.00372600454123861
"2105",475,0.158828574696024,9.52187532763135,0.842986822962124,2.67780791157208,0.110830823420631,0.0123393225089364
"2106",426,0.154821782341648,7.65168282850105,0.77559205448399,2.40157088490464,0.118084902531461,0.00833253015456042
"2107",430,0.131663188261075,13.9503971212621,0.920576540140615,2.42412084626525,0.159726129471403,-0.0148260639260133
"2108",386,0.128381357462539,9.68632062633599,0.847502828412426,2.17607127129857,0.0839020700565242,-0.0181078947245487
"2109",493,0.158086234856906,11.0645333793375,0.879040082209093,2.77928273769481,0.147627994119289,0.0115969826698179
"2110",437,0.143731177163376,10.0560362418221,0.857010749952327,2.46358327864631,0.181190728646278,-0.00275807502371195
"2111",424,0.146372561544795,8.67516598024722,0.816510922196586,2.39029590422434,0.150901622061347,-0.00011669064229311
"2112",433,0.151317429238553,8.40034694996234,0.806593572719704,2.44103331728571,0.0813050419454002,0.00482817705146485
"2113",501,0.161410910256696,10.8561209126195,0.874904507980389,2.82438266041602,0.148887389967635,0.0149216580696079
"2114",437,0.140290869003601,11.0125446678552,0.8780269507715,2.46358327864631,0.105993814008319,-0.00619838318348712
"2115",460,0.154175645836308,9.45173917812853,0.841003630113903,2.5932455564698,0.0804207312061661,0.00768639364921969
"2116",419,0.134155970765307,11.1331562524572,0.880359047401572,2.36210845252358,0.118722387813788,-0.0123332814217807
"2117",411,0.135766149649831,9.90807073114681,0.853308625080114,2.31700852980237,0.115946059755533,-0.0107231025372569
"2118",435,0.136443959891532,12.2125765810824,0.898650368955692,2.45230829796601,0.0874719802763976,-0.0100452922955564
"2119",397,0.135322747104387,8.98722829726302,0.826942887626201,2.23808366504024,0.105090441163877,-0.0111665050827007
"2120",423,0.149359622703738,8.18476593130658,0.798294201175865,2.38465841388419,0.127686356095752,0.00287037051665034
"2121",446,0.153112874083625,8.80838380491275,0.821067694913244,2.51432069170768,0.115362117955413,0.00662362189653726
"2122",455,0.135319313716458,17.4359092594621,0.94777974936518,2.56505810476904,0.0766263315231615,-0.0111699384706304
"2123",417,0.133186158549649,11.2488568075504,0.882536705556731,2.35083347184328,0.136090231178246,-0.0133030936374387
"2124",453,0.154434092260192,8.98339374070042,0.826819741260918,2.55378312408874,0.133971965985847,0.00794484007310448
"2125",441,0.131435407422106,17.0919182552011,0.945762366765707,2.48613324000692,0.161556152580515,-0.0150538447649819
"2126",406,0.133252123985704,10.1307862387949,0.858830992572834,2.28882107810161,0.0868338228618373,-0.013237128201384
"2127",451,0.169581366979996,9.41390629405972,0.749642542894574,2.54250814340844,0.0847500631137155,0.0230921147929076
"2128",448,0.161245608980125,7.82082895848412,0.783151767158907,2.52559567238798,0.100333074960143,0.0147563567930372
"2129",444,0.14217884509943,11.1272050229641,0.88024547860018,2.50304571102737,0.162438979658936,-0.00431040708765784
"2130",449,0.145813321002782,10.5278474711713,0.867970479418626,2.53123316272813,0.0739349926737829,-0.000675931184305922
"2131",421,0.139389572477525,9.83186222767512,0.851348989389638,2.37338343320388,0.172012754815357,-0.00709967970956338
"2132",426,0.13497617146169,11.6479739533507,0.889627724248451,2.40157088490464,0.134238577127134,-0.0115130807253978
"2133",440,0.140139700045001,11.3839504280777,0.885008227101328,2.48049574966677,0.101982496306858,-0.00634955214208682
"2134",402,0.138037169361825,8.80314967008585,0.820891621879254,2.266271116741,0.132090621306291,-0.00845208282526261
"2135",447,0.13900991793601,12.7584263911029,0.906395104559314,2.51995818204783,0.15314893872781,-0.00747933425107791
"2136",455,0.158164341606087,8.51680613465415,0.810883818287374,2.56505810476904,0.131306335735952,0.0116750894189988
"2137",478,0.152953871217623,11.1612536358902,0.880893161167031,2.69472038259253,0.140344073703006,0.00646461903053488
"2138",446,0.138437571440016,12.887918656719,0.908106327478131,2.51432069170768,0.0567961414141259,-0.00805168074707241
"2139",444,0.153628572098328,8.62183799370261,0.814641989064813,2.50304571102737,0.115017237907282,0.0071393199112397
"2140",454,0.142012473289659,12.3802692876138,0.901125286793829,2.55942061442889,0.102913154343797,-0.0044767788974294
"2141",454,0.153781797003793,9.1532376776299,0.832159808343819,2.55942061442889,0.102215955207498,0.00729254481670527
"2142",479,0.173539069050527,7.70529809522666,0.778025918805195,2.70035787293269,0.09369943110221,0.0270498168634388
"2143",442,0.141334389570121,11.1942510858942,0.881516076138996,2.49177073034707,0.112644054264396,-0.00515486261696665
"2144",450,0.134962539116793,16.1826112513173,0.939842518401698,2.53687065306829,0.106293232158499,-0.0115267130702951
"2145",462,0.150256404810964,10.4699930582931,0.866692019028019,2.60452053715011,0.109605339252908,0.00376715262387559
"2146",426,0.131818007793748,13.1103752651039,0.910941883093213,2.40157088490464,0.130182090949758,-0.0146712443933404
"2147",431,0.156700982412833,7.64497326665461,0.775284972433719,2.4297583366054,0.150664500204066,0.0102117302257453
"2148",481,0.15262474267441,11.5724138113645,0.888333308904457,2.71163285361299,0.0666441017840946,0.00613549048732157
"2149",409,0.1344329837722,10.0791580597438,0.857577316378395,2.30573354912206,0.148192025624509,-0.0120562684148884
"2150",440,0.149566895109996,9.05901926448044,0.829226196025041,2.48049574966677,0.0594614945031875,0.00307764292290819
"2151",442,0.141476929766075,11.147278770378,0.880627935051702,2.49177073034707,0.118521447098002,-0.0050123224210126
"2152",459,0.163413700393969,8.02274623574359,0.791735350185223,2.58760806612965,0.0926334188105575,0.0169244482068814
"2153",440,0.136049471529228,13.1647265879403,0.911615356452845,2.48049574966677,0.114844409503255,-0.01043978065786
"2154",460,0.150260886641861,10.303545645147,0.862914366614468,2.5932455564698,0.0987768104462702,0.00377163445477335
"2155",453,0.156103747121871,8.71750285358513,0.817976240536684,2.55378312408874,0.0660453106531456,0.00961449493478275
"2156",386,0.126726520481925,10.1199767064551,0.858569801736545,2.17607127129857,0.0729614096880225,-0.0197627317051628
"2157",442,0.139248297208017,11.9582032379525,0.894722154707829,2.49177073034707,0.0673556248179369,-0.00724095497907057
"2158",431,0.145325156846282,9.27918944416405,0.835973065274405,2.4297583366054,0.133288203568189,-0.0011640953408058
"2159",415,0.152884534264026,7.42991090771951,0.765139032023552,2.33955849116297,0.129478316116534,0.0063952820769384
"2160",434,0.142050603451431,10.2300070814458,0.861196907362103,2.44667080762586,0.147385605568117,-0.00443864873565702
"2161",426,0.143016715091212,9.40324898066239,0.839611958424927,2.40157088490464,0.116867499887039,-0.00347253709587611
"2162",457,0.151697778824287,9.74863016285046,0.849166383785201,2.57633308544935,0.0818892773063067,0.00520852663719942
"2163",420,0.125699873104736,16.4719364569133,0.941825112619989,2.36774594286373,0.104939122955564,-0.0207893790823516
"2164",451,0.142662542457638,11.7349817256508,0.891091697795657,2.54250814340844,0.129201882437403,-0.00382670972944971
"2165",424,0.144384716189122,9.01252954984062,0.82775239904666,2.39029590422434,0.133288203568189,-0.00210453599796578
"2166",455,0.146569920866701,10.8622417762047,0.87502882228539,2.56505810476904,0.143783635774783,8.06686796130662e-05
"2167",444,0.142690505655222,10.9649653691977,0.87708908856045,2.50304571102737,0.107297599971826,-0.00379874653186565
"2168",488,0.157940527040118,10.6647714436891,0.870927600898553,2.75109528599405,0.0664650308779533,0.0114512748530295
"2169",427,0.126763178183556,17.7433138169806,0.949490384249874,2.4072083752448,0.0879249712926467,-0.0197260740035321
"2170",452,0.142993711568634,11.7294342769548,0.890999193529407,2.54814563374859,0.17632371966999,-0.00349554061845411
"2171",448,0.147038939013253,10.1302749441166,0.858818653526987,2.52559567238798,0.117714254184413,0.000549686826165491
"2172",451,0.151552525085886,9.37594325118532,0.838820779121817,2.54250814340844,0.160321939296926,0.00506327289879832
"2173",449,0.13758383986734,13.8854842428578,0.919887526459788,2.53123316272813,0.134356901149337,-0.00890541231974831
"2174",444,0.158682528447502,7.94998941402393,0.788696063617199,2.50304571102737,0.096415919176122,0.0121932762604137
"2175",435,0.132491000597827,14.4354810814648,0.925462215131855,2.45230829796601,0.0824211884494593,-0.0139982515892615
"2176",439,0.137259383711687,12.4079963142408,0.901526071443335,2.47485825932662,0.0814514936557014,-0.00922986847540058
"2177",402,0.138507695947788,8.72118611520579,0.818102958551593,2.266271116741,0.145240614520554,-0.00798155623929975
"2178",463,0.155899565939721,9.31814682891899,0.83712806118379,2.61015802749026,0.130212603569642,0.00941031375263274
"2179",470,0.145813913590494,12.9230134481162,0.908562288271254,2.64962045987132,0.0664650308779534,-0.000675338596594049
"2180",433,0.147113895988683,9.07219278231081,0.829640633497153,2.44103331728571,0.0699594153037092,0.000624643801595076
"2181",479,0.158718263718594,9.80603416446231,0.850676478455056,2.70035787293269,0.159502126998078,0.0122290115315059
"2182",425,0.125955913470203,18.046922775881,0.951100003387805,2.39593339456449,0.126498550222229,-0.0205333387168845
"2183",454,0.179354489008455,8.74221465171666,0.713508936569812,2.55942061442889,0.102565147189412,0.0328652368213668
"2184",428,0.144636525598228,9.21703923394515,0.834106687645194,2.41284586558495,0.123736170909249,-0.00185272658885993
"2185",462,0.164092049382782,10.6809600643577,0.793615701353838,2.60452053715011,0.106963858572461,0.0176027971956942
"2186",468,0.157345373342595,9.36126044207348,0.838393091306989,2.63834547919102,0.113452304607699,0.0108561211555073
"2187",417,0.136278734688678,10.2860834398622,0.862509281882326,2.35083347184328,0.113452304607699,-0.0102105174984098
"2188",447,0.148969361488754,9.62342857900105,0.845797470320122,2.51995818204783,0.101826559676948,0.00248010930166551
"2189",434,0.137451539768741,11.6706600628267,0.890012149642823,2.44667080762586,0.124504328339599,-0.00903771241834739
"2190",431,0.139798697746155,10.5759572586645,0.86902037564661,2.4297583366054,0.129754160871154,-0.00669055444093339
"2191",429,0.137034639175687,11.2433872707125,0.882435043603995,2.4184833559251,0.147439504127449,-0.00945461301140121
"2192",473,0.153465392020218,10.5645896432858,0.868773374827232,2.66653293089178,0.0960857267022833,0.00697613983312984
"2193",454,0.145718131406129,11.0218606627196,0.878209386070006,2.55942061442889,0.13872121516382,-0.000771120780959395
"2194",415,0.137647955009273,9.7739118655053,0.849834089800084,2.33955849116297,0.111045681438307,-0.00884129717781459
"2195",423,0.146718754515407,8.5661727587535,0.812663119231214,2.38465841388419,0.0686987820437356,0.000229502328319059
"2196",476,0.153737237974264,10.7508036465119,0.872737612978792,2.68344540191223,0.110075517755243,0.00724798578717578
"2197",442,0.151978677415358,8.77016223013304,0.81977642282577,2.49177073034707,0.135680936322959,0.0054894252282697
"2198",450,0.13408626815584,17.1288669599589,0.945984509808206,2.53687065306829,0.0945435871730829,-0.0124029840312477
"2199",450,0.146383043633408,10.4621761467424,0.866517934762123,2.53687065306829,0.161998167503918,-0.000106208553680209
"2200",467,0.165723403780047,10.814383545474,0.794307843310133,2.63270798885087,0.0804207312061661,0.0192341515929588
"2201",435,0.15153035518478,8.47014168481002,0.809180541738849,2.45230829796601,0.0832842610787305,0.00504110299769192
"2202",438,0.149637206600543,8.92928796420027,0.825069120535661,2.46922076898646,0.140230801631523,0.00314795441345517
"2203",433,0.140466771606831,10.5704422948592,0.868900626590249,2.44103331728571,0.134090525270984,-0.00602248058025653
"2204",461,0.161921754054264,8.29278359522102,0.80251201019568,2.59888304680995,0.120713399538895,0.0154325018671758
"2205",421,0.145245632713405,8.68993776899323,0.817024026425287,2.37338343320388,0.14345169927404,-0.00124361947368337
"2206",414,0.135374566849659,10.2652359630577,0.862023441749873,2.33392100082282,0.0722501078706718,-0.0111146853374292
"2207",441,0.142538574707385,10.7198883183435,0.872091377758851,2.48613324000692,0.0890919693883362,-0.0039506774797034
"2208",444,0.141867617940055,11.2295103779871,0.882176548592303,2.50304571102737,0.0845623551022762,-0.00462163424703346
"2209",451,0.148459897618962,10.0269939356148,0.856294590049511,2.54250814340844,0.111045681438307,0.00197064543187442
"2210",455,0.158874106300187,8.41823695266657,0.807261222266909,2.56505810476904,0.121990132704478,0.0123848541130994
"2211",415,0.152835143658088,9.60173677568853,0.765386296360238,2.33955849116297,0.101278890766879,0.00634589147099976
"2212",445,0.137553614496479,13.187297906808,0.911892868301087,2.50868320136753,0.125172599183308,-0.00893563769060879
