simID,n_obs,est_D,est_sigm,est_p,ER,se.ER,error
3966,654,4.037823807,1.151290934,0.662048139,10.69293495,0.376577886,0.013417654
3967,733,4.162375169,1.31981559,0.719816732,11.98458917,0.44602167,0.137969016
3968,666,3.983220174,1.209320911,0.683437967,10.88913559,0.521330794,-0.041185978
3969,648,3.677204718,1.171519663,0.720304922,10.59483463,0.340479871,-0.347201435
3970,634,3.709769485,1.253243768,0.698556468,10.36593388,0.383370614,-0.314636668
3971,659,3.923500852,1.218145701,0.686547909,10.77468522,0.318562106,-0.100905301
3972,695,4.283108021,1.154466653,0.663261765,11.36328714,0.440657239,0.258701868
3973,650,3.739844252,1.140931654,0.710426292,10.62753474,0.286427809,-0.284561901
3974,677,4.302494576,1.103521488,0.643172582,11.06898618,0.367120568,0.278088423
3975,664,4.36477442,1.196615476,0.621821109,10.85643548,0.432198013,0.340368267
3976,652,4.098370048,1.121144949,0.650272835,10.66023484,0.482505715,0.073963896
3977,645,3.795919568,1.241339874,0.694547413,10.54578447,0.40238729,-0.228486585
3978,637,3.891466917,1.330039323,0.669091133,10.41498404,0.346185247,-0.132939235
3979,678,3.719638426,1.25421368,0.745054691,11.08533623,0.337215367,-0.304767727
3980,686,4.027393819,1.246343259,0.696240371,11.21613666,0.478939078,0.002987666
3981,621,3.503696012,1.335254109,0.724476606,10.15338319,0.359098435,-0.520710141
3982,654,3.907183829,1.211429107,0.684184276,10.69293495,0.455662131,-0.117222324
3983,719,4.047921795,1.340482034,0.726032333,11.75568842,0.423635162,0.023515642
3984,677,4.089439803,1.190500415,0.676681081,11.06898618,0.378981352,0.06503365
3985,642,3.649604972,1.317248297,0.719032223,10.49673431,0.336394292,-0.374801181
3986,660,3.861241799,1.253603086,0.698676477,10.79103527,0.462648635,-0.163164354
3987,614,3.733092891,1.17852745,0.672293264,10.03893281,0.39544338,-0.291313262
3988,677,4.091056044,1.189765449,0.676413746,11.06898618,0.483507666,0.066649891
3989,673,4.114957411,1.168359122,0.668511534,11.00358596,0.428309421,0.090551259
3990,710,4.144089242,1.258502343,0.700306947,11.60853794,0.448895505,0.11968309
3991,687,4.816940839,1.090378331,0.582967857,11.23248671,0.443950127,0.792534686
3992,718,4.584041283,1.341907152,0.640228657,11.73933837,0.407972557,0.55963513
3993,680,4.206773874,1.147836534,0.660722246,11.11803634,0.504582303,0.182367722
3994,655,4.153090948,1.107174298,0.644657506,10.709285,0.454253965,0.128684795
3995,674,4.541322171,1.141559919,0.606647998,11.01993602,0.391224947,0.516916018
3996,722,4.20077456,1.265245735,0.70253345,11.80473858,0.538311698,0.176368408
3997,691,4.022375236,1.264201533,0.702190016,11.29788693,0.406308442,-0.002030916
3998,626,3.800091003,1.181387878,0.673347918,10.23513345,0.367158229,-0.22431515
3999,680,3.803337823,1.356768283,0.730807836,11.11803634,0.53491039,-0.22106833
4000,635,3.810791722,1.202784825,0.681110691,10.38228393,0.420753109,-0.213614431
4001,655,3.872072063,1.232255346,0.691444066,10.709285,0.469815778,-0.15233409
4002,701,4.133347856,1.090470142,0.693226645,11.46138746,0.381019032,0.108941703
4003,664,4.354874439,1.056047511,0.623234701,10.85643548,0.315289942,0.330468287
4004,699,3.833139535,1.408869343,0.745386859,11.42868735,0.503933346,-0.191266618
4005,641,3.78810878,1.232893652,0.691663364,10.48038425,0.381744138,-0.236297373
4006,682,3.900841793,1.153815517,0.714636548,11.15073645,0.474413933,-0.12356436
4007,619,3.72331676,1.198426734,0.679547547,10.12068308,0.352361016,-0.301089393
4008,700,4.266706765,1.173961275,0.670601358,11.44503741,0.380183449,0.242300612
4009,639,3.836398435,1.2019901,0.680826322,10.44768415,0.366718601,-0.188007718
4010,653,3.854515689,1.235253638,0.692472528,10.6765849,0.386209415,-0.169890464
4011,650,3.930655181,1.188462418,0.67593914,10.62753474,0.375793756,-0.093750972
4012,699,4.435192945,1.106058445,0.644204632,11.42868735,0.551113814,0.410786792
4013,674,4.244435925,1.118159356,0.649081304,11.01993602,0.430916411,0.220029772
4014,716,4.512476751,0.990997754,0.648570558,11.70663826,0.429630986,0.488070598
4015,605,3.746391631,1.146187847,0.660087312,9.891782331,0.337611505,-0.278014522
4016,669,3.846160092,1.29140945,0.710980919,10.93818575,0.418159912,-0.178246061
4017,655,3.878620628,1.228866623,0.690276649,10.709285,0.362114833,-0.145785525
4018,644,3.761825547,1.256842084,0.69975563,10.52943441,0.461890881,-0.262580606
4019,668,4.050629927,1.183386784,0.674082544,10.9218357,0.442442193,0.026223774
4020,708,3.938479569,1.370636789,0.73479103,11.57583784,0.478284237,-0.085926584
4021,700,4.466307781,1.097310999,0.640631925,11.44503741,0.43766614,0.441901628
4022,668,3.917443953,1.248599731,0.697000125,10.9218357,0.371798723,-0.1069622
4023,706,4.806506097,1.118242486,0.600391297,11.54313773,0.427695604,0.782099945
4024,648,3.653525397,1.186424267,0.72497338,10.59483463,0.405706781,-0.370880756
4025,674,4.052999152,1.198960802,0.679739596,11.01993602,0.375351963,0.028592999
4026,658,3.970286674,1.192558007,0.677428108,10.75833516,0.355836356,-0.054119479
4027,644,3.822102888,1.22437198,0.688719974,10.52943441,0.398924667,-0.202303264
4028,674,4.054772047,1.198134461,0.679442388,11.01993602,0.347023003,0.030365895
4029,699,4.588316191,1.244290437,0.62270596,11.42868735,0.427318262,0.563910039
4030,672,4.520060856,1.155537584,0.607692919,10.98723591,0.398138243,0.495654704
4031,691,4.261982219,1.15302948,0.662713166,11.29788693,0.437760909,0.237576066
4032,651,3.94870079,1.182849413,0.673885245,10.64388479,0.407441232,-0.075705363
4033,687,4.065382962,1.230209082,0.690739767,11.23248671,0.438938535,0.040976809
4034,690,4.165967985,1.191393939,0.677005735,11.28153687,0.466814044,0.141561833
4035,690,4.064703004,1.239353625,0.693872151,11.28153687,0.462648635,0.040296852
4036,672,4.173991286,1.195384616,0.658077315,10.98723591,0.36781042,0.149585133
4037,653,4.091281062,1.126500388,0.652398646,10.6765849,0.325602686,0.066874909
4038,639,4.003646521,1.126467219,0.652385525,10.44768415,0.44569087,-0.020759632
4039,671,4.185854295,1.13370634,0.655235771,10.97088586,0.458133612,0.161448142
4040,724,4.252946977,1.245149307,0.695837425,11.83743869,0.401687974,0.228540824
4041,691,4.104109457,1.222893216,0.688205751,11.29788693,0.452057032,0.079703304
4042,679,3.827885009,1.186682813,0.725053539,11.10168629,0.348414785,-0.196521144
4043,644,3.856409237,1.206941685,0.682593169,10.52943441,0.375351963,-0.167996916
4044,637,3.82367881,1.202344353,0.680953119,10.41498404,0.409157067,-0.200727343
4045,654,3.899109795,1.215447752,0.685601042,10.69293495,0.462289854,-0.125296357
4046,672,4.298447743,1.093404516,0.639023467,10.98723591,0.354798628,0.27404159
4047,691,3.999019702,1.276768637,0.706291027,11.29788693,0.475316591,-0.025386451
4048,663,4.330765867,1.061907108,0.625760302,10.84008543,0.471734681,0.306359714
4049,660,3.695252398,1.203015706,0.730060772,10.79103527,0.382118238,-0.329153754
4050,694,4.03988748,1.264175675,0.702181505,11.34693709,0.422491246,0.015481327
4051,672,4.031052897,1.203628625,0.681412288,10.98723591,0.455783495,0.006646744
4052,645,3.59457185,1.214286801,0.733452057,10.54578447,0.490924267,-0.429834303
4053,650,3.906975702,1.199785507,0.680035886,10.62753474,0.560163689,-0.117430451
4054,617,3.591256406,1.264414213,0.702260005,10.08798297,0.394708409,-0.433149747
4055,653,3.895645579,1.214198564,0.685161463,10.6765849,0.464845087,-0.128760574
4056,700,4.362547834,1.135323626,0.655868878,11.44503741,0.356147085,0.338141681
4057,669,4.474056042,1.028693224,0.611200757,10.93818575,0.348943528,0.449649889
4058,668,4.040916502,1.187814614,0.675702882,10.9218357,0.329192526,0.016510349
4059,685,3.978980776,1.268755992,0.703684388,11.19978661,0.316471819,-0.045425377
4060,638,3.822414332,1.205971017,0.682247736,10.43133409,0.425231476,-0.201991821
4061,674,4.072220442,1.190088149,0.676531156,11.01993602,0.531487316,0.047814289
4062,663,4.02042596,1.183334197,0.674063242,10.84008543,0.454416278,-0.003980193
4063,680,4.474579325,1.258650466,0.621177743,11.11803634,0.380183449,0.450173172
4064,687,4.177280523,1.178374607,0.672236797,11.23248671,0.38597066,0.15287437
4065,647,4.104902606,1.106192738,0.644259169,10.57848458,0.508050576,0.080496454
4066,672,3.930113265,1.254313089,0.698913439,10.98723591,0.426962177,-0.094292888
4067,663,3.999512547,1.192998902,0.677587912,10.84008543,0.51058442,-0.024893606
4068,687,4.197517369,1.169653706,0.668995845,11.23248671,0.361554362,0.173111216
4069,624,3.674824425,1.239953392,0.694076245,10.20243335,0.415006699,-0.349581728
4070,650,3.951022925,1.178964419,0.672454636,10.62753474,0.322744908,-0.073383228
4071,728,4.188290163,1.141104278,0.710483183,11.9028389,0.488769574,0.16388401
4072,688,3.985026194,1.274925761,0.705694029,11.24883677,0.4336034,-0.039379959
4073,648,4.044406114,1.132867065,0.654906699,10.59483463,0.533495418,0.019999961
4074,679,4.31545498,1.103430076,0.643135332,11.10168629,0.393866762,0.291048827
4075,648,4.14912323,1.091842117,0.63837792,10.59483463,0.342100441,0.124717078
4076,654,4.096705527,1.126838996,0.652532558,10.69293495,0.456268629,0.072299374
4077,628,4.043913109,1.149045933,0.634770907,10.26783356,0.427824902,0.019506956
4078,664,3.919151565,1.235405769,0.6925246,10.85643548,0.39544338,-0.105254588
4079,631,3.773092533,1.209729402,0.683582739,10.31688372,0.351575314,-0.25131362
4080,671,4.212254785,1.123297499,0.651129052,10.97088586,0.444655534,0.187848633
4081,622,3.905085108,1.12311633,0.651057081,10.16973324,0.391366294,-0.119321045
4082,715,4.392216229,1.160089151,0.665398036,11.69028821,0.375609739,0.367810076
4083,674,3.988129484,1.230372334,0.690796027,11.01993602,0.489786942,-0.036276669
4084,685,4.222553615,1.15402481,0.663093215,11.19978661,0.418115821,0.198147462
4085,619,3.712025022,1.204195424,0.681614686,10.12068308,0.312426348,-0.31238113
4086,648,3.794056309,1.251940042,0.698120545,10.59483463,0.381103699,-0.230349844
4087,668,4.208834337,1.117317992,0.648744689,10.9218357,0.358931541,0.184428184
4088,654,3.884912148,1.222608459,0.688106612,10.69293495,0.394509848,-0.139494005
4089,660,3.842092952,1.264106253,0.702158655,10.79103527,0.373332736,-0.182313201
4090,697,4.211264515,1.19005235,0.676518134,11.39598725,0.489758711,0.186858363
4091,689,4.034281862,1.251852392,0.69809121,11.26518682,0.430755942,0.009875709
4092,706,4.329592913,1.163073666,0.666525581,11.54313773,0.50698804,0.30518676
4093,678,4.35257719,1.087822158,0.636711065,11.08533623,0.466577023,0.328171038
4094,716,4.348681629,1.180441075,0.672999271,11.70663826,0.456470617,0.324275476
4095,657,4.029619077,1.162844714,0.666439241,10.74198511,0.480447582,0.005212924
4096,682,4.018344829,1.238963757,0.693739395,11.15073645,0.463206187,-0.006061324
4097,656,4.082912431,1.137552543,0.656739229,10.72563506,0.361082384,0.058506279
4098,683,4.045282663,1.228442533,0.690130173,11.1670865,0.370121399,0.02087651
4099,705,4.172926897,1.229715849,0.69056971,11.52678767,0.555910108,0.148520744
4100,677,3.939958232,1.264700801,0.702354284,11.06898618,0.369373476,-0.084447921
4101,667,4.361903093,1.193596174,0.62504172,10.90548564,0.480639408,0.33749694
4102,697,4.290353803,1.156528637,0.664047056,11.39598725,0.315246084,0.26594765
4103,633,3.747334807,1.229406454,0.69046298,10.34958383,0.443326776,-0.277071346
4104,710,4.139831791,1.260676856,0.701027151,11.60853794,0.47870806,0.115425638
4105,632,3.588747417,1.17003798,0.719835682,10.33323377,0.460811928,-0.435658736
4106,641,3.948372583,1.309332534,0.663588861,10.48038425,0.344423343,-0.076033569
4107,636,3.467644903,1.270795111,0.749689939,10.39863399,0.408288762,-0.55676125
4108,692,4.236617831,1.166049956,0.667645598,11.31423698,0.371054181,0.212211678
4109,669,3.962760652,1.228242238,0.690060965,10.93818575,0.357554914,-0.061645501
4110,650,3.673346279,1.331281731,0.72328702,10.62753474,0.459850734,-0.351059874
4111,635,3.827935972,1.194303418,0.678060188,10.38228393,0.401240232,-0.196470181
4112,629,3.616532776,1.29120032,0.710914587,10.28418361,0.395967524,-0.407873377
4113,657,3.908383264,1.219757106,0.687111804,10.74198511,0.42092834,-0.116022888
4114,633,3.569339878,1.336655778,0.724894811,10.34958383,0.393070219,-0.455066275
4115,631,3.573051597,1.32652442,0.721853816,10.31688372,0.512818226,-0.451354556
4116,682,4.204858326,1.153695237,0.662967429,11.15073645,0.415361937,0.180452173
4117,666,3.791102144,1.164494864,0.718071894,10.88913559,0.393105395,-0.233304009
4118,734,4.213860563,1.294604411,0.711991952,12.00093922,0.446672217,0.189454411
4119,637,3.84885345,1.190000111,0.67649913,10.41498404,0.397501027,-0.175552702
4120,630,3.614372486,1.147159148,0.712470402,10.30053367,0.299332112,-0.410033667
4121,673,3.87335282,1.288984709,0.710210667,11.00358596,0.328982443,-0.151053332
4122,683,4.05438058,1.223973591,0.68858154,11.1670865,0.369373476,0.029974428
4123,686,4.310980437,1.121564763,0.650440012,11.21613666,0.407836965,0.286574284
4124,640,3.778546956,1.234842911,0.692331889,10.4640342,0.378725872,-0.245859197
4125,619,3.695674084,1.21269215,0.684630385,10.12068308,0.333822316,-0.328732069
4126,640,3.856221736,1.195205933,0.678386444,10.4640342,0.353027489,-0.168184417
4127,649,4.332373849,1.031197731,0.612319311,10.61118468,0.383911241,0.307967696
4128,657,4.103555498,1.307277768,0.654431572,10.74198511,0.429384173,0.079149345
4129,703,4.359846479,1.143599847,0.659087861,11.49408757,0.381164163,0.335440326
4130,665,3.885426692,1.256336855,0.699587613,10.87278554,0.382178542,-0.13897946
4131,718,4.26913855,1.220735488,0.687453583,11.73933837,0.382793103,0.244732397
4132,706,4.288226107,1.180321715,0.672955287,11.54313773,0.474880035,0.263819954
4133,666,4.085556519,1.162525959,0.666318991,10.88913559,0.37140182,0.061150366
4134,650,3.680283776,1.326755314,0.721923592,10.62753474,0.384523033,-0.344122377
4135,681,4.273505605,1.123882668,0.651361401,11.13438639,0.371215625,0.249099453
4136,660,3.874569449,1.246440581,0.696273187,10.79103527,0.393527257,-0.149836704
4137,725,4.398039448,1.182647191,0.673810961,11.85378874,0.416790919,0.373633295
4138,689,3.915960109,1.167985789,0.719184217,11.26518682,0.423635162,-0.108446044
4139,680,4.103777158,1.19221873,0.677305072,11.11803634,0.469374107,0.079371006
4140,673,4.093685258,1.177694357,0.671985343,11.00358596,0.405763579,0.069279106
4141,675,4.059319812,1.198817662,0.679688136,11.03628607,0.37240566,0.034913659
4142,701,4.285625284,1.168581591,0.66859482,11.46138746,0.453888548,0.261219131
4143,657,4.114365252,1.289198836,0.652712171,10.74198511,0.345918869,0.089959099
4144,722,4.192846409,1.269298743,0.703861854,11.80473858,0.333366379,0.168440256
4145,680,4.025129912,1.22962674,0.690538975,11.11803634,0.411616647,0.00072376
4146,663,4.269304362,1.226839781,0.634768835,10.84008543,0.394474798,0.244898209
4147,659,3.94807282,1.206047527,0.68227498,10.77468522,0.411717412,-0.076333332
4148,687,4.07262827,1.226652306,0.689510923,11.23248671,0.435777024,0.048222117
4149,665,4.002201449,1.19739265,0.679175304,10.87278554,0.415461793,-0.022204704
4150,673,4.065180399,1.190544956,0.676697273,11.00358596,0.350156606,0.040774246
4151,686,4.247052822,1.146559559,0.660230584,11.21613666,0.383370614,0.222646669
4152,687,4.064004919,1.230888953,0.690973986,11.23248671,0.445814949,0.039598766
4153,662,4.270692722,1.298776462,0.63360537,10.82373538,0.472076521,0.246286569
4154,686,4.668523396,1.156315533,0.600625493,11.21613666,0.369410908,0.644117243
4155,679,4.074535519,1.202930236,0.681162689,11.10168629,0.398751324,0.050129366
4156,691,4.060694137,1.244339559,0.695563772,11.29788693,0.334649703,0.036287984
4157,680,3.963701691,1.261322967,0.701240734,11.11803634,0.360775906,-0.060704462
4158,629,3.657245872,1.21677109,0.703000562,10.28418361,0.271712316,-0.367160281
4159,644,3.911716727,1.180285748,0.672942032,10.52943441,0.445432262,-0.112689425
4160,674,4.329010816,1.087075072,0.636400351,11.01993602,0.43791881,0.304604664
4161,694,4.352082695,1.125015602,0.651810747,11.34693709,0.481817459,0.327676543
4162,673,4.290203347,1.098705646,0.64120422,11.00358596,0.427016148,0.265797195
4163,671,4.090255297,1.17382361,0.67055019,10.97088586,0.423635162,0.065849144
4164,651,3.762522347,1.13129826,0.707230669,10.64388479,0.405399931,-0.261883805
4165,657,3.822654427,1.265208862,0.702521331,10.74198511,0.443950127,-0.201751726
4166,680,3.924404023,1.282888222,0.708262724,11.11803634,0.371352177,-0.10000213
4167,649,3.885937553,1.207145578,0.682665672,10.61118468,0.355486462,-0.1384686
4168,627,3.553253517,1.324609983,0.721274422,10.25148351,0.464051192,-0.471152636
4169,643,3.551361185,1.389449197,0.740074285,10.51308436,0.505868609,-0.473044968
4170,663,3.94870262,1.217457696,0.686306774,10.84008543,0.378738041,-0.075703533
4171,672,4.301122034,1.092442518,0.638626144,10.98723591,0.445349476,0.276715882
4172,683,4.201993996,1.15743642,0.664392102,11.1670865,0.347779233,0.177587843
4173,674,3.988685106,1.230093133,0.6906998,11.01993602,0.353340688,-0.035721047
4174,684,4.038342956,1.234832452,0.692328306,11.18343655,0.350722149,0.013936803
4175,656,3.968777945,1.187603376,0.675625797,10.72563506,0.399617285,-0.055628207
4176,713,4.44116729,1.136230249,0.656223203,11.6575881,0.418512474,0.416761137
4177,655,3.731379654,1.31230902,0.717515101,10.709285,0.355175155,-0.293026499
4178,640,4.031458661,1.117702992,0.648898766,10.4640342,0.359239593,0.007052508
4179,618,3.948523727,1.301060725,0.63975385,10.10433303,0.393246066,-0.075882425
4180,659,3.755882431,1.311246285,0.717187333,10.77468522,0.376639077,-0.268523722
4181,629,3.784406909,1.197957839,0.679378821,10.28418361,0.393164014,-0.239999244
4182,675,4.128387526,1.167839718,0.668316988,11.03628607,0.437929335,0.103981373
4183,709,4.107509073,1.274477306,0.705548526,11.59218789,0.327127898,0.083102921
4184,681,4.148789605,1.174877999,0.670941856,11.13438639,0.465716808,0.124383452
4185,653,4.203413223,1.083704724,0.634994963,10.6765849,0.419831942,0.17900707
4186,679,3.985190465,1.246917263,0.696433858,11.10168629,0.388920858,-0.039215688
4187,674,3.854873359,1.153936016,0.714675619,11.01993602,0.416558628,-0.169532793
4188,670,4.121930819,1.157471973,0.664405608,10.9545358,0.385241545,0.097524666
4189,694,4.254853267,1.16355111,0.666705546,11.34693709,0.416558628,0.230447114
4190,709,4.433454566,1.129738717,0.653676931,11.59218789,0.453278865,0.409048413
4191,685,3.830014806,1.20629805,0.731053741,11.19978661,0.408074221,-0.194391347
4192,682,3.977884921,1.259976927,0.700795565,11.15073645,0.429759701,-0.046521232
4193,667,3.891928392,1.259143188,0.700519418,10.90548564,0.382612452,-0.132477761
4194,647,4.155293601,1.303070447,0.636446277,10.57848458,0.362572756,0.130887448
4195,622,3.963953493,1.099154715,0.641388279,10.16973324,0.389950518,-0.06045266
4196,683,4.030980414,1.235564182,0.692578812,11.1670865,0.419172727,0.006574262
4197,666,4.018906008,1.19239606,0.677369387,10.88913559,0.378774548,-0.005500145
4198,660,3.960123254,1.203121374,0.681231024,10.79103527,0.52164897,-0.064282899
4199,637,3.805549418,1.211465486,0.684197135,10.41498404,0.323899583,-0.218856735
4200,694,3.964290511,1.306030487,0.715571743,11.34693709,0.482391074,-0.060115641
4201,695,4.29962131,1.147816181,0.660714416,11.36328714,0.409427331,0.275215157
4202,642,4.008385821,1.132272609,0.654673401,10.49673431,0.44658966,-0.016020332
4203,653,3.688563099,1.332416963,0.723627644,10.6765849,0.338102616,-0.335843053
4204,680,4.136850273,1.177437083,0.671890183,11.11803634,0.438928035,0.11244412
4205,708,4.491877561,1.106207075,0.644264992,11.57583784,0.423058143,0.467471408
4206,651,3.674287011,1.33437633,0.7242143,10.64388479,0.434378669,-0.350119141
4207,703,4.120485393,1.102337097,0.697374609,11.49408757,0.402341471,0.096079241
4208,674,4.18856379,1.140122307,0.657739536,11.01993602,0.498739013,0.164157637
4209,656,3.821791439,1.262442701,0.701610438,10.72563506,0.407836965,-0.202614714
4210,639,3.856460906,1.192161903,0.677284459,10.44768415,0.371959844,-0.167945247
4211,638,3.601973686,1.333664224,0.72400127,10.43133409,0.40864984,-0.422432467
4212,685,4.038177233,1.237876909,0.693368936,11.19978661,0.399859418,0.01377108
4213,669,4.386750835,1.215997236,0.623364887,10.93818575,0.412164955,0.362344682
4214,653,3.833033076,1.246678991,0.696353559,10.6765849,0.357967171,-0.191373077
4215,673,4.116488805,1.167695209,0.668262838,11.00358596,0.40165355,0.092082652
4216,670,4.113132817,1.161222596,0.665826773,10.9545358,0.40003228,0.088726664
4217,718,4.431267315,1.151952579,0.66230141,11.73933837,0.33502136,0.406861162
4218,663,4.090326666,1.152586839,0.662543992,10.84008543,0.429384173,0.065920513
4219,680,3.959910179,1.115533015,0.701912154,11.11803634,0.343498751,-0.064495974
4220,701,4.356831644,1.13993713,0.657667567,11.46138746,0.498600373,0.332425491
4221,691,4.077867811,1.235726804,0.692634451,11.29788693,0.358584666,0.053461658
4222,640,3.857151997,1.1947532,0.678222832,10.4640342,0.403473975,-0.167254155
4223,638,3.669905385,1.141457833,0.710599661,10.43133409,0.460211417,-0.354500768
4224,672,3.883837851,1.279710393,0.7072409,10.98723591,0.427609384,-0.140568302
4225,688,4.008505348,1.262291486,0.701560544,11.24883677,0.393480406,-0.015900805
4226,684,4.071779641,1.072002935,0.686643037,11.18343655,0.380958544,0.047373488
4227,688,4.152329205,1.192096282,0.677260654,11.24883677,0.33912348,0.127923052
4228,686,4.173702947,1.177284336,0.671833669,11.21613666,0.484107842,0.149296795
4229,692,4.87100304,1.08545504,0.580693385,11.31423698,0.466181719,0.846596887
4230,706,4.355427837,1.152660043,0.662571977,11.54313773,0.486387439,0.331021685
4231,661,3.880886926,1.246202812,0.696193005,10.80738532,0.384630896,-0.143519227
4232,657,3.785925064,1.286243735,0.709336881,10.74198511,0.347514076,-0.238481088
4233,692,4.165855341,1.196868509,0.67898643,11.31423698,0.527937299,0.141449189
4234,691,4.244204783,1.160329573,0.665489032,11.29788693,0.495819432,0.219798631
4235,668,4.105632051,1.159175653,0.665052029,10.9218357,0.470315838,0.081225899
4236,682,4.249431913,1.13569319,0.656013361,11.15073645,0.461411658,0.22502576
4237,625,3.739069532,1.20877323,0.68324374,10.2187834,0.365156803,-0.285336621
4238,667,4.044452352,1.183438443,0.674101503,10.90548564,0.341358635,0.0200462
4239,690,3.819910863,1.383211845,0.738337705,11.28153687,0.437455471,-0.20449529
4240,670,4.06537981,1.182203068,0.673647747,10.9545358,0.421573877,0.040973657
4241,708,4.046475932,1.106068855,0.715180198,11.57583784,0.475965831,0.02206978
4242,665,4.004620522,1.196254584,0.678765034,10.87278554,0.350472371,-0.01978563
4243,705,4.192675973,1.220343971,0.687316868,11.52678767,0.419216707,0.16826982
4244,644,3.876877649,1.196876588,0.678989342,10.52943441,0.448525722,-0.147528504
4245,700,4.331175903,1.147569553,0.660619521,11.44503741,0.48216171,0.30676975
4246,645,3.830325242,1.223188979,0.688308681,10.54578447,0.395455035,-0.19408091
4247,695,4.535446515,1.207790434,0.626359891,11.36328714,0.477985409,0.511040362
4248,673,4.02541863,1.209161553,0.683381468,11.00358596,0.3571938,0.001012478
4249,703,4.185994063,1.217897811,0.686461053,11.49408757,0.471930048,0.16158791
4250,681,3.91659404,1.290583065,0.710718693,11.13438639,0.382226779,-0.107812113
4251,703,4.780133657,1.122119868,0.601138399,11.49408757,0.449111071,0.755727505
4252,670,4.099534896,1.167088242,0.668035282,10.9545358,0.445183857,0.075128743
4253,686,4.143738159,1.190530253,0.676691928,11.21613666,0.358005795,0.119332006
4254,640,3.95586094,1.149338344,0.661299421,10.4640342,0.352243273,-0.068545213
4255,717,4.206483179,1.247771277,0.696721455,11.72298832,0.481597392,0.182077026
4256,719,4.618789659,1.086826781,0.636297022,11.75568842,0.408345202,0.594383506
4257,708,4.063019728,1.146540605,0.712268129,11.57583784,0.532976806,0.038613575
4258,699,3.997433815,1.303396608,0.714751506,11.42868735,0.482629879,-0.026972338
4259,621,3.815787498,1.159624263,0.665222001,10.15338319,0.343351122,-0.208618655
4260,687,3.983216508,1.272753692,0.704988462,11.23248671,0.38882604,-0.041189644
4261,729,4.394162386,1.194486315,0.678126336,11.91918896,0.404033333,0.369756233
4262,653,3.932036904,1.196407615,0.678820237,10.6765849,0.44664126,-0.092369249
4263,669,3.98652426,1.216433857,0.685947522,10.93818575,0.396432848,-0.037881893
4264,678,4.464344117,1.206178441,0.620770708,11.08533623,0.40159617,0.439937964
4265,638,3.662118871,1.294980145,0.712110561,10.43133409,0.439934944,-0.362287282
4266,652,3.805436212,1.110903891,0.700329361,10.66023484,0.462010609,-0.218969941
4267,690,4.183760348,1.183506882,0.674126619,11.28153687,0.374811287,0.159354195
4268,686,3.918776983,1.305922209,0.715538082,11.21613666,0.345425528,-0.10562917
4269,714,3.868392645,1.288202109,0.75444372,11.67393816,0.356974374,-0.156013508
4270,640,3.799121611,1.223976272,0.688582472,10.4640342,0.412287944,-0.225284542
4271,611,3.57598611,1.12372457,0.698400549,9.989882651,0.348414785,-0.448420043
4272,630,4.193467458,1.035160247,0.614082127,10.30053367,0.428513831,0.169061305
4273,651,3.823632139,1.245416379,0.695927615,10.64388479,0.453685411,-0.200774013
4274,690,4.082442345,1.230549545,0.690857085,11.28153687,0.501099223,0.058036192
4275,640,3.609580501,1.336137688,0.724740326,10.4640342,0.378725872,-0.414825652
4276,678,3.936063264,1.269990295,0.704087783,11.08533623,0.45820403,-0.088342889
4277,668,3.732893437,1.207642268,0.731459113,10.9218357,0.453553324,-0.291512715
4278,669,4.049567715,1.186625652,0.675268727,10.93818575,0.430541892,0.025161563
4279,674,4.404309703,1.201873709,0.625520045,11.01993602,0.480092501,0.37990355
4280,647,3.764044979,1.265450789,0.702600835,10.57848458,0.449111071,-0.260361174
4281,656,3.689101348,1.343231515,0.726846056,10.72563506,0.472544928,-0.335304804
4282,667,3.994123752,1.206948599,0.682595628,10.90548564,0.421147277,-0.030282401
4283,678,4.194428503,1.147825277,0.660717916,11.08533623,0.379649654,0.170022351
4284,639,4.027114829,1.116915925,0.6485837,10.44768415,0.407441232,0.002708677
4285,667,3.87648157,1.267614786,0.703310815,10.90548564,0.383334545,-0.147924583
4286,675,4.034149392,1.210707155,0.68392894,11.03628607,0.49652541,0.009743239
4287,670,3.960507526,1.182715428,0.691485607,10.9545358,0.445183857,-0.063898627
4288,642,3.569809272,1.2198427,0.735104701,10.49673431,0.420435315,-0.454596881
4289,657,3.89319739,1.227464249,0.689791965,10.74198511,0.347514076,-0.131208763
4290,645,3.931733868,1.173838134,0.670555588,10.54578447,0.349418712,-0.092672285
4291,644,3.740969879,1.268671417,0.703656722,10.52943441,0.445432262,-0.283436274
4292,637,3.846900013,1.190944966,0.676842653,10.41498404,0.466033394,-0.177506139
4293,675,4.091330922,1.184170855,0.674370167,11.03628607,0.43028489,0.066924769
4294,670,3.877415591,1.276808584,0.706303951,10.9545358,0.416956762,-0.146990562
4295,685,4.48697246,1.057857732,0.624016901,11.19978661,0.430499069,0.462566307
4296,694,3.936723581,1.322330424,0.720582539,11.34693709,0.382648589,-0.087682571
4297,690,3.893592679,1.334882184,0.724365503,11.28153687,0.393527257,-0.130813474
4298,695,4.119223737,1.227053387,0.68964979,11.36328714,0.339245778,0.094817584
4299,701,4.111680162,1.248241917,0.696879804,11.46138746,0.356263539,0.087274009
4300,665,4.098320485,1.154426413,0.663246419,10.87278554,0.525390646,0.073914332
4301,711,5.078448914,1.182405619,0.572265676,11.624888,0.402662098,1.054042761
